Kreis-Id,NDVI
8335,0.494741555069227
8335,0.0125718375117927
8335,0.114962082996123
8335,0.1674277794386986
8335,0.0328064313506463
8335,-0.1594257378425592
8335,0.4240925120425262
8335,-0.026915231439518
8335,0.1222901227184714
8436,0.6081773384048818
8436,0.0588155076420211
8436,0.0877097135657264
8337,0.3491252548648958
8337,0.4978367172457102
8337,0.1235170510929198
8436,0.1961118894258665
8436,0.0677474525431602
8426,0.0988630973343657
8215,0.1079444231668322
8118,0.0719735437801937
8118,0.2411377960744294
8236,0.3772212471139041
8118,0.047801318025938
8236,0.0561962051367094
8215,0.0393556916928984
8236,0.1588488135078066
8237,0.3231902342373832
8216,0.0670387218700596
8216,0.4545871007433178
8237,0.0621587926625251
8128,0.2453053048222064
8128,0.0471717683679682
8128,0.3181601702339598
8128,0.0472034844817008
8416,0.0166206180335976
8416,0.5012651880821696
8416,0.0311659474670797
8237,0.0301649057963972
8116,0.197277283158413
8115,0.4800210349928563
8115,0.4550451446198728
8116,0.5065200794431879
8115,0.0786025348475989
8116,0.2539994204228274
8425,0.066135027541323
8415,0.1166652394544914
8117,0.5413861152958176
8425,0.5172949110804067
8117,0.2047207146829993
8415,0.4118090874753647
8425,0.2575277164120789
8117,0.0726599430135029
8415,0.2553070063841549
8116,0.5270077683611447
8116,0.0431177981633154
8135,0.0111757307642336
8135,0.2910105703339852
8135,0.0369855023842888
8126,0.2391900340826102
8126,0.2736291107752538
8126,0.0337704463131232
8135,0.0467760064095831
8135,0.5597737297446831
8316,0.2617873571328361
8316,0.1588129736351497
8326,0.5526190418157654
8325,0.3672134204338746
8325,0.2014598139223439
8326,0.4809380039864327
8326,0.6371359786608591
8325,0.4387121493499178
8327,0.2333425154991452
8327,0.0777047577996158
8327,-0.0164025003602713
8335,0.013399635690278
8335,0.0200443570923408
8335,-0.2737969013226454
8335,0.0169664469830989
8335,0.5023381385894369
8335,0.0047165428119043
8315,0.0189252190221103
8315,0.4253254507125823
8315,0.4452963642348344
8437,0.1043839969340523
8437,0.0513347212963686
8426,0.3358435400453454
8426,0.1600417427577189
8437,0.2480521228883341
8337,0.2999827781072764
8337,0.2581851690971802
8337,0.1863524358790412
8126,0.1580312516584243
8126,0.0412001426367982
8126,0.0077837004380166
8225,0.2582204636739171
8225,0.0716894025468694
8225,0.2939341146250052
8236,0.3140711075502138
8236,0.3921138976243837
8236,0.0666754362023876
8236,0.0265602722444953
8235,0.4825355829971021
8216,0.4392434017049541
8235,0.0871176485918443
8115,0.2334064786657478
8235,0.0715012374070587
8235,0.2854674297264952
8235,0.3455569857723539
8115,0.4358818845840791
8115,0.4025349488142506
8136,0.4079847228622595
8136,0.0427243174084017
8436,0.0424666965082243
8436,0.1162857430225706
8437,0.5186628584547358
8437,0.5929596548423218
8437,0.4331693348302847
8135,0.2949492402687079
8316,0.5628031272541488
8316,0.0143823200171606
8315,0.0264567230997427
8327,0.0201472410959501
8327,0.546709273868416
8327,0.0123413490873919
8335,0.1245144652412735
8335,0.3263159027182363
8335,-0.190619130048349
8335,0.1611856112885377
8335,-0.0256311371226527
8335,-0.0180646316778401
8216,0.0271699270128405
8237,0.08960091764919
8237,0.3939001220171935
8237,0.4585186010639819
8416,0.5492505120388099
8416,0.156496660594025
8416,0.382577915705608
8216,0.1559165718361204
8216,0.0162677031383052
8236,0.3579403631035011
8236,0.0454582757426867
8317,0.1252375827043961
8317,0.722203100921441
8317,0.4018880926715493
8437,0.1523917024130943
8437,0.0754609880544487
8437,0.1552468530363645
8437,0.2528716060065871
8335,0.5512160034021949
8335,0.4501026512995033
8335,0.2214382881034216
8327,0.5563971264370403
8327,0.5597599045255117
8327,0.6192232783969921
8337,0.0340022530586437
8315,0.0747403596715219
8315,0.1893693063762004
8437,0.08808921514363
8426,0.2880375380296947
