08237;Freudenstadt, Landkreis;78,9;.;62,8;64,8;60,3;.;245,8;.;37,4;502,0
08311;Freiburg im Breisgau, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08315;Breisgau-Hochschwarzwald, Landkreis;79,8;.;65,4;65,4;.;.;.;.;.;.
08316;Emmendingen, Landkreis;71,1;.;.;.;.;.;.;.;.;.
08317;Ortenaukreis, Landkreis;71,2;.;61,0;.;56,5;66,0;.;.;.;.
08325;Rottweil, Landkreis;74,4;.;70,0;65,1;62,2;71,5;.;.;.;470,8
08326;Schwarzwald-Baar-Kreis, Landkreis;74,7;.;68,5;62,0;54,1;64,1;.;.;.;.
08327;Tuttlingen, Landkreis;72,3;.;69,4;55,8;60,9;51,3;.;.;40,8;451,7
08335;Konstanz, Landkreis;68,4;.;61,2;61,8;.;.;.;.;34,5;565,8
08336;Lörrach, Landkreis;.;.;.;.;.;.;.;.;.;.
08337;Waldshut, Landkreis;66,4;.;59,0;55,8;45,6;63,9;.;.;.;509,3
08415;Reutlingen, Landkreis;62,9;.;58,2;53,8;58,2;73,0;274,9;.;38,9;415,5
08416;Tübingen, Landkreis;65,4;.;.;65,5;58,3;.;.;.;36,7;.
08417;Zollernalbkreis, Landkreis;63,2;.;56,5;.;55,1;52,2;.;.;37,2;487,4
08421;Ulm, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08425;Alb-Donau-Kreis, Landkreis;76,0;.;72,2;68,7;63,5;77,5;558,8;793,3;41,9;502,7
08426;Biberach, Landkreis;78,7;.;74,3;66,9;61,6;77,8;.;.;40,8;440,6
08435;Bodenseekreis, Landkreis;76,8;.;66,4;.;.;.;.;.;.;.
08436;Ravensburg, Landkreis;76,5;.;72,3;64,3;.;.;.;.;.;458,9
08437;Sigmaringen, Landkreis;79,9;.;71,3;64,2;63,7;71,3;278,0;.;39,5;411,5
2011;;;;;;;;;;;
08111;Stuttgart, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08115;Böblingen, Landkreis;82,6;.;69,3;61,5;.;.;486,2;813,0;29,4;493,4
08116;Esslingen, Landkreis;67,9;.;63,4;58,5;57,7;.;445,6;.;36,3;513,6
08117;Göppingen, Landkreis;81,3;.;71,4;.;.;77,3;.;.;.;.
08118;Ludwigsburg, Landkreis;75,6;.;63,9;51,9;48,3;.;353,8;841,9;37,9;520,0
08119;Rems-Murr-Kreis, Landkreis;65,4;.;59,4;50,4;49,2;53,8;419,2;824,3;.;508,0
08121;Heilbronn, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08125;Heilbronn, Landkreis;71,9;.;65,5;50,6;49,2;68,7;454,7;802,4;31,0;480,8
08126;Hohenlohekreis, Landkreis;60,7;.;58,4;38,0;45,7;.;.;844,7;17,4;519,3
08127;Schwäbisch Hall, Landkreis;78,6;.;66,3;56,0;55,8;77,5;.;.;25,9;429,1
08128;Main-Tauber-Kreis, Landkreis;54,8;45,2;42,1;41,5;43,6;53,3;415,7;774,2;10,7;466,2
08135;Heidenheim, Landkreis;59,7;.;62,6;47,9;33,3;.;.;.;31,5;.
08136;Ostalbkreis, Landkreis;71,6;.;59,2;43,4;33,2;70,4;.;.;27,4;476,4
08211;Baden-Baden, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08212;Karlsruhe, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08215;Karlsruhe, Landkreis;62,7;40,3;50,7;45,8;40,0;.;501,2;735,9;29,6;.
08216;Rastatt, Landkreis;.;.;.;.;.;.;.;.;.;.
08221;Heidelberg, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08222;Mannheim, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08225;Neckar-Odenwald-Kreis, Landkreis;61,9;.;52,4;44,8;41,8;56,1;441,5;759,3;22,9;471,7
08226;Rhein-Neckar-Kreis, Landkreis;61,1;38,1;56,9;41,3;37,3;.;374,3;782,1;25,8;485,1
08231;Pforzheim, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08235;Calw, Landkreis;88,8;.;.;68,1;.;.;388,1;.;.;.
08236;Enzkreis, Landkreis;77,4;.;61,0;53,6;.;.;.;.;32,8;569,0
08237;Freudenstadt, Landkreis;84,2;.;63,3;60,7;51,5;.;269,0;.;37,0;540,8
08311;Freiburg im Breisgau, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08315;Breisgau-Hochschwarzwald, Landkreis;91,9;.;73,2;55,2;.;.;.;.;.;.
08316;Emmendingen, Landkreis;83,0;.;.;.;.;.;.;.;.;.
08317;Ortenaukreis, Landkreis;81,2;.;71,9;.;.;62,8;.;.;.;430,2
08325;Rottweil, Landkreis;82,8;.;68,6;58,0;58,6;83,6;.;.;33,6;555,8
08326;Schwarzwald-Baar-Kreis, Landkreis;83,7;.;73,4;52,7;52,3;72,0;.;.;.;.
08327;Tuttlingen, Landkreis;65,3;.;.;36,2;35,5;.;.;.;29,0;475,6
08335;Konstanz, Landkreis;42,1;.;56,1;43,9;.;.;.;.;19,5;411,7
08336;Lörrach, Landkreis;.;.;.;.;.;.;.;.;.;.
08337;Waldshut, Landkreis;61,6;.;55,4;45,6;24,9;58,2;.;.;.;442,6
08415;Reutlingen, Landkreis;65,3;.;63,8;53,1;53,0;67,1;318,5;.;.;414,6
08416;Tübingen, Landkreis;69,9;.;.;51,7;49,2;.;.;.;35,4;.
08417;Zollernalbkreis, Landkreis;61,8;.;52,9;40,1;45,9;60,5;.;.;.;447,7
08421;Ulm, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08425;Alb-Donau-Kreis, Landkreis;81,0;.;71,8;62,3;45,6;81,3;410,1;753,0;34,6;465,8
08426;Biberach, Landkreis;77,8;.;65,4;58,5;41,4;.;.;.;33,3;515,5
08435;Bodenseekreis, Landkreis;81,8;.;71,3;.;.;.;.;.;.;.
08436;Ravensburg, Landkreis;87,8;.;74,9;.;.;.;.;.;.;481,8
08437;Sigmaringen, Landkreis;74,1;.;67,6;59,2;50,2;.;426,0;.;32,4;506,3
2010;;;;;;;;;;;
08111;Stuttgart, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08115;Böblingen, Landkreis;74,8;65,8;65,1;57,8;56,3;80,0;348,2;745,0;39,6;438,9
08116;Esslingen, Landkreis;67,8;.;64,5;57,3;50,1;68,6;358,2;.;42,1;453,7
08117;Göppingen, Landkreis;65,2;.;65,4;58,7;55,1;65,1;319,2;.;39,3;450,8
08118;Ludwigsburg, Landkreis;74,0;61,1;72,1;62,6;49,3;70,2;408,8;701,7;41,4;478,3
08119;Rems-Murr-Kreis, Landkreis;64,5;45,4;59,8;52,9;44,3;56,5;357,1;656,9;38,4;424,1
08121;Heilbronn, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08125;Heilbronn, Landkreis;73,5;69,2;65,9;66,3;51,2;80,6;373,5;723,3;43,0;461,7
08126;Hohenlohekreis, Landkreis;69,2;64,4;66,0;52,1;52,8;66,0;258,5;658,3;38,3;456,3
08127;Schwäbisch Hall, Landkreis;72,9;58,6;68,1;61,0;52,1;69,5;310,8;616,6;40,4;449,1
08128;Main-Tauber-Kreis, Landkreis;66,6;63,6;65,0;52,5;47,2;67,7;332,9;633,6;36,6;418,3
08135;Heidenheim, Landkreis;63,1;.;65,9;47,2;43,9;71,3;389,0;.;35,8;479,0
08136;Ostalbkreis, Landkreis;66,5;53,0;60,7;49,5;45,1;63,0;345,9;.;34,9;453,2
08211;Baden-Baden, Stadtkreis;.;.;.;-;.;-;.;-;-;.
08212;Karlsruhe, Stadtkreis;.;.;.;.;.;.;.;-;.;.
08215;Karlsruhe, Landkreis;65,4;51,2;60,8;59,4;47,5;61,0;379,5;622,8;44,1;446,1
08216;Rastatt, Landkreis;69,1;.;59,4;45,0;45,8;63,0;361,5;-;44,1;404,6
08221;Heidelberg, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08222;Mannheim, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08225;Neckar-Odenwald-Kreis, Landkreis;63,2;56,4;61,1;46,0;41,6;62,8;313,3;655,3;37,8;401,9
08226;Rhein-Neckar-Kreis, Landkreis;71,9;49,8;65,1;58,4;46,5;76,4;320,9;664,5;41,8;426,2
08231;Pforzheim, Stadtkreis;.;.;.;.;.;.;.;-;.;.
08235;Calw, Landkreis;63,0;55,1;62,7;54,8;51,3;63,8;309,2;.;41,2;458,5
08236;Enzkreis, Landkreis;67,2;57,3;64,5;50,3;45,3;56,6;315,1;.;37,7;438,9
08237;Freudenstadt, Landkreis;69,1;55,1;70,3;49,2;48,3;.;308,8;-;39,7;526,1
08311;Freiburg im Breisgau, Stadtkreis;.;.;.;.;.;.;.;-;-;.
08315;Breisgau-Hochschwarzwald, Landkreis;64,4;55,9;65,4;48,8;48,7;59,9;290,0;-;40,2;432,8
08316;Emmendingen, Landkreis;58,3;50,5;.;.;44,7;53,3;.;.;.;.
08317;Ortenaukreis, Landkreis;70,2;52,9;62,1;57,2;56,8;62,1;318,6;.;40,3;482,1
08325;Rottweil, Landkreis;70,1;.;66,4;52,0;51,1;65,0;351,3;.;38,5;412,2
08326;Schwarzwald-Baar-Kreis, Landkreis;79,1;.;69,5;59,7;49,7;70,7;.;-;.;.
08327;Tuttlingen, Landkreis;64,2;.;61,2;48,0;44,8;53,8;296,6;-;41,9;500,2
08335;Konstanz, Landkreis;68,1;60,6;62,4;55,0;51,8;61,6;345,9;-;29,7;462,8
08336;Lörrach, Landkreis;64,6;.;61,2;.;48,0;58,3;386,0;-;.;474,0
08337;Waldshut, Landkreis;63,4;55,6;59,3;51,4;45,8;61,1;281,5;-;36,0;434,6
08415;Reutlingen, Landkreis;62,9;45,7;60,6;48,7;47,2;64,0;282,0;.;36,5;358,1
08416;Tübingen, Landkreis;65,7;42,6;57,7;52,4;49,4;57,2;318,2;.;39,8;429,5
08417;Zollernalbkreis, Landkreis;63,6;54,5;59,9;49,6;48,9;59,9;241,9;-;38,2;388,2
08421;Ulm, Stadtkreis;.;.;.;.;.;.;.;.;.;.
08425;Alb-Donau-Kreis, Landkreis;72,0;60,5;62,1;55,1;50,7;69,5;346,2;710,6;37,6;458,1
08426;Biberach, Landkreis;72,4;60,8;66,6;56,4;53,2;70,6;372,1;729,1;36,5;406,1
08435;Bodenseekreis, Landkreis;68,3;53,2;64,7;54,5;58,1;63,2;.;-;38,0;535,7
08436;Ravensburg, Landkreis;69,4;54,1;64,0;53,7;50,3;62,6;371,1;.;37,6;415,8
08437;Sigmaringen, Landkreis;68,9;59,7;61,0;52,7;49,3;64,0;333,7;.;38,2;440,7
__________
"zu ""gesamte Tabelle"":
Die Ertragsschätzungen erfolgen von fachkundigen und mit den
speziellen Verhältnissen ihres Betriebes bzw. ihres
Berichtsbezirks gut vertrauten Berichterstatterinnen und
Berichterstattern. Als Berichterstatterinnen und
Berichterstatter sind überwiegend Leiterinnen oder Leiter
landwirtschaftlicher Betriebe tätig. Bei Getreide,
Kartoffeln und Raps erfolgen zusätzlich objektive
Ertragsmessungen im Rahmen der ?Besonderen Ernte- und
Qualitätsermittlung?. Der ?Besonderen Ernte- und
Qualitätsermittlung? liegt ein mathematisches
Stichprobenverfahren zu Grunde, das auf die sehr genaue
Bestimmung des im Landesdurchschnitt erzielten Ertrags
ausgerichtet ist; die Messungen erfolgen dabei auf
Flächeneinheiten, die mit Hilfe des Stichprobenverfahrens
repräsentativ ausgewählt wurden. 

Eine Dezitonne (dt) entspricht 100 kg.

Berlin, Bremen, Hamburg: Tabelle liegt nicht vor.
Rheinland-Pfalz: Ergebnisse der kreisfreien Städte sind den
Landkreisen zugeordnet, die mit ihnen überwiegend räumlich
verbunden sind.

Brandenburg (bis 2009): Ergebnisse der kreisfreien Städte
Brandenburg
an der Havel und Potsdam sind dem Landkreis
Potsdam-Mittelmark zugeordnet.

zu ""Erträge ausgewählter landwirtschaftlicher Feldfrüchte in
dt/ha"":	
zu ""Roggen einschl. Wintermenggetreide"": 
bis 2009: Roggen
Hessen: ab 1999 einschl. Wintermenggetreide	

zu ""Kartoffeln"":	
bis 2009: Kartoffeln (mittelfrühe und späte)	

zu ""Zuckerrüben""
Schleswig-Holstein 2010: Abweichungen zu anderen
Veröffentlichungen ergeben sich ggf. durch nachträgliche
Korrekturen.	

zu ""Hafer""
Schleswig-Holstein 2011: einschl. Sommermenggetreide"
"© Statistische Ämter des Bundes und der Länder, Deutschland, 2026.
Dieses Werk ist lizenziert unter der Datenlizenz Deutschland
- Namensnennung - Version 2.0."
Stand: 31.05.2026 / 14:03:58
