date,feature_index,band_unnamed
2020-02-29T00:00:00.000Z,20,0.18794403369860085
2020-03-05T00:00:00.000Z,20,0.025954382996019393
2020-03-02T00:00:00.000Z,20,0.0847689465627004
2020-03-05T00:00:00.000Z,19,0.02609599728702449
2020-02-29T00:00:00.000Z,19,0.0964617828899795
2020-03-02T00:00:00.000Z,19,0.15128526237252285
2020-03-07T00:00:00.000Z,19,0.08071468650479408
2020-03-10T00:00:00.000Z,7,0.010109258031667576
2020-03-07T00:00:00.000Z,7,0.12087800815175165
2020-03-10T00:00:00.000Z,19,0.006462493885611189
2020-03-12T00:00:00.000Z,19,0.07496658850454722
2020-03-12T00:00:00.000Z,7,0.01962136921620195
2020-03-25T00:00:00.000Z,19,0.5436604022577883
2020-03-30T00:00:00.000Z,10,0.5120188921154284
2020-03-30T00:00:00.000Z,19,0.5472739793067934
2020-03-27T00:00:00.000Z,19,0.5182192477265466
2020-03-27T00:00:00.000Z,10,0.4794608416622412
2020-03-25T00:00:00.000Z,10,0.5011996846602393
2020-03-30T00:00:00.000Z,20,0.5433934689729517
2020-03-27T00:00:00.000Z,20,0.5286567024579443
2020-03-25T00:00:00.000Z,15,0.5303471313306166
2020-03-27T00:00:00.000Z,6,0.40551339114445206
2020-03-25T00:00:00.000Z,7,0.4963786801334445
2020-03-30T00:00:00.000Z,7,0.5034413295887766
2020-03-25T00:00:00.000Z,6,0.42788254784639684
2020-03-30T00:00:00.000Z,6,0.4341865055440808
2020-03-27T00:00:00.000Z,7,0.47207942535557834
2020-03-25T00:00:00.000Z,20,0.5410028264635264
2020-03-27T00:00:00.000Z,15,0.507679381033932
2020-03-30T00:00:00.000Z,15,0.5363344137117536
2020-04-01T00:00:00.000Z,10,0.49213894731419877
2020-04-04T00:00:00.000Z,19,0.5268422716119239
2020-04-04T00:00:00.000Z,10,0.49044733517973277
2020-04-06T00:00:00.000Z,19,0.5218523952924493
2020-04-01T00:00:00.000Z,19,0.5312805734760333
2020-04-01T00:00:00.000Z,8,0.5063040596450077
2020-04-04T00:00:00.000Z,8,0.4961499556995936
2020-04-06T00:00:00.000Z,8,0.5075005598776547
2020-04-06T00:00:00.000Z,7,0.4773916486751254
2020-04-01T00:00:00.000Z,7,0.4850042081214044
2020-04-04T00:00:00.000Z,7,0.4731828603890989
2020-04-06T00:00:00.000Z,10,0.49254299469723123
2020-02-29T00:00:00.000Z,28,0.12679801403474103
2020-03-05T00:00:00.000Z,16,0.01833770142831342
2020-03-05T00:00:00.000Z,28,0.016157511320458645
2020-03-05T00:00:00.000Z,13,0.020249728824941353
2020-02-29T00:00:00.000Z,13,0.24570795365243375
2020-03-05T00:00:00.000Z,24,0.012860795013325613
2020-02-29T00:00:00.000Z,16,0.2151568847706423
2020-02-29T00:00:00.000Z,24,0.14960742054195644
2020-03-30T00:00:00.000Z,16,0.5031419222645144
2020-03-25T00:00:00.000Z,28,0.6174517972485829
2020-03-25T00:00:00.000Z,16,0.5933531518247397
2020-03-30T00:00:00.000Z,28,0.5462536888372996
2020-03-20T00:00:00.000Z,29,0.5791499594831437
2020-03-20T00:00:00.000Z,24,0.46857848344130915
2020-03-22T00:00:00.000Z,24,0.31321838415322933
2020-03-22T00:00:00.000Z,28,0.555151382391233
2020-03-15T00:00:00.000Z,29,0.5815732852173217
2020-03-15T00:00:00.000Z,28,0.6275273576516224
2020-03-22T00:00:00.000Z,29,0.5266415140782104
2020-03-17T00:00:00.000Z,28,0.21563667680781087
2020-03-15T00:00:00.000Z,24,0.6471224188417241
2020-03-20T00:00:00.000Z,28,0.5821596313192416
2020-03-07T00:00:00.000Z,23,0.16225683111366
2020-03-07T00:00:00.000Z,1,0.05235908363100203
2020-03-07T00:00:00.000Z,21,0.05724130171034504
2020-03-10T00:00:00.000Z,21,0.015025842143091175
2020-03-10T00:00:00.000Z,22,0.01838336027526668
2020-03-12T00:00:00.000Z,22,0.09522309862280019
2020-03-12T00:00:00.000Z,21,0.010287808412969175
2020-03-07T00:00:00.000Z,22,0.028280769080639607
2020-03-12T00:00:00.000Z,23,0.03481667079096977
2020-03-10T00:00:00.000Z,1,0.022980556936983015
2020-03-10T00:00:00.000Z,23,0.015763798614539064
2020-03-12T00:00:00.000Z,1,0.09434005319737532
2020-02-29T00:00:00.000Z,0,0.061585801821334205
