date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2026-03-03T00:00:00.000Z,35,27744.333333333332,0.0,1.1973995466666667E7
2026-03-01T00:00:00.000Z,32,27771.18181818182,286.3636363636364,6176682.090909091
2026-02-28T00:00:00.000Z,30,27955.18181818182,83.0909090909091,8657251.727272727
2026-03-03T00:00:00.000Z,41,27731.222222222223,0.0,1.2483698888888888E7
2026-03-01T00:00:00.000Z,24,27813.333333333332,103.66666666666667,8987475.0
2026-03-02T00:00:00.000Z,37,27636.8,0.0,1.18005964E7
2026-02-28T00:00:00.000Z,33,28035.88888888889,131.77777777777777,5863457.444444444
2026-03-01T00:00:00.000Z,9,27871.529411764706,39.94117647058823,8933907.529411765
2026-03-02T00:00:00.000Z,32,27608.81818181818,0.0,1.2003834272727273E7
2026-02-28T00:00:00.000Z,27,28108.222222222223,34.888888888888886,7534445.222222222
2026-03-01T00:00:00.000Z,23,28020.833333333332,25.666666666666668,1.0758987333333334E7
2026-03-01T00:00:00.000Z,34,27804.14285714286,213.57142857142858,7294651.357142857
2026-03-02T00:00:00.000Z,19,27857.214285714286,0.0,1.261765942857143E7
2026-02-28T00:00:00.000Z,43,27987.153846153848,77.3076923076923,1.0104908384615384E7
2026-02-28T00:00:00.000Z,13,28165.5,2.5,8859097.0
2026-03-03T00:00:00.000Z,32,27736.545454545456,0.0,1.3194553272727273E7
2026-03-01T00:00:00.000Z,30,27733.090909090908,203.9090909090909,7803298.2727272725
2026-03-03T00:00:00.000Z,43,27654.615384615383,0.0,1.2304515307692308E7
2026-03-02T00:00:00.000Z,1,27766.25,0.0,1.2302131E7
2026-03-01T00:00:00.000Z,17,27983.0,2.0,1.133262E7
2026-03-03T00:00:00.000Z,0,27898.333333333332,0.0,1.2281646333333334E7
2026-02-28T00:00:00.000Z,21,28240.0,1.0,9033458.0
2026-03-03T00:00:00.000Z,31,27689.88888888889,0.0,1.3099808444444444E7
2026-03-02T00:00:00.000Z,28,27900.0,0.0,1.2579456869565217E7
2026-03-01T00:00:00.000Z,38,27784.0,151.0,6740886.0
2026-03-03T00:00:00.000Z,20,27961.5,0.0,1.1778649375E7
2026-03-01T00:00:00.000Z,25,28006.333333333332,61.333333333333336,1.0219628666666666E7
2026-03-03T00:00:00.000Z,3,27815.25,0.0,1.1881139E7
2026-03-03T00:00:00.000Z,26,27901.9375,0.0,1.34684869375E7
2026-03-03T00:00:00.000Z,13,28000.0,0.0,1.2152452E7
2026-02-28T00:00:00.000Z,34,27959.214285714286,137.21428571428572,7003817.357142857
2026-03-03T00:00:00.000Z,30,27786.545454545456,0.0,1.3439339909090908E7
2026-03-01T00:00:00.000Z,20,28000.1875,2.5,1.1231402625E7
2026-02-28T00:00:00.000Z,7,28186.176470588234,0.0,9169373.05882353
2026-03-02T00:00:00.000Z,0,27814.333333333332,0.0,1.2384743E7
2026-03-03T00:00:00.000Z,38,27723.0,0.0,1.1073822E7
2026-02-28T00:00:00.000Z,41,27987.666666666668,56.55555555555556,1.0004602222222222E7
2026-03-03T00:00:00.000Z,15,28052.85714285714,0.0,1.195598492857143E7
2026-03-03T00:00:00.000Z,28,27978.0,0.0,1.2746589956521738E7
2026-03-02T00:00:00.000Z,30,27690.0,0.0,1.2199703272727273E7
2026-02-28T00:00:00.000Z,31,27976.333333333332,90.11111111111111,9479401.666666666
2026-03-01T00:00:00.000Z,10,27892.0,10.0,1.0203656375E7
2026-03-02T00:00:00.000Z,20,27926.1875,0.0,1.2569916625E7
2026-03-01T00:00:00.000Z,12,27851.842105263157,77.73684210526316,8109461.52631579
2026-03-01T00:00:00.000Z,11,27789.285714285714,114.57142857142857,7452057.285714285
2026-03-03T00:00:00.000Z,29,27836.88888888889,0.0,1.2960035555555556E7
2026-02-28T00:00:00.000Z,4,28229.25,3.5,9136377.125
2026-03-03T00:00:00.000Z,9,27765.117647058825,0.0,1.2289062647058824E7
2026-03-01T00:00:00.000Z,1,27900.875,68.125,9615934.125
2026-03-03T00:00:00.000Z,24,27858.0,0.0,1.2698918333333334E7
2026-03-01T00:00:00.000Z,22,27861.18181818182,56.54545454545455,1.0200336363636363E7
2026-03-03T00:00:00.000Z,36,27908.875,0.0,1.2393594375E7
2026-03-02T00:00:00.000Z,42,27589.0,0.0,1.147318045E7
2026-03-02T00:00:00.000Z,26,27808.3125,0.0,1.25130334375E7
2026-02-28T00:00:00.000Z,14,28262.666666666668,0.0,8795928.333333334
2026-03-02T00:00:00.000Z,18,28003.0,0.0,1.241998E7
