date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2022-09-29T00:00:00.000Z,3,28141.625,29.5,8476493.875
2022-10-01T00:00:00.000Z,17,28494.0,1479.0,4101813.0
2022-10-01T00:00:00.000Z,12,28327.63157894737,985.9473684210526,3389873.736842105
2022-09-29T00:00:00.000Z,13,28254.5,256.5,9529958.5
2022-10-01T00:00:00.000Z,39,28318.11111111111,692.3888888888889,3534916.388888889
2022-09-30T00:00:00.000Z,12,28141.684210526317,1.0,8673722.842105264
2022-09-29T00:00:00.000Z,35,28099.133333333335,113.33333333333333,7274285.933333334
2022-09-30T00:00:00.000Z,4,28264.125,4.0,9468913.25
2022-10-01T00:00:00.000Z,22,28352.454545454544,969.1818181818181,4776095.818181818
2022-09-30T00:00:00.000Z,2,28221.2,2.8,8449116.0
2022-10-02T00:00:00.000Z,15,28587.85714285714,2941.6428571428573,2543251.9285714286
2022-09-29T00:00:00.000Z,14,28374.666666666668,177.0,9797860.333333334
2022-09-30T00:00:00.000Z,10,28198.375,1.3125,1.17058994375E7
2022-09-29T00:00:00.000Z,36,28249.0,185.875,7894827.75
2022-09-30T00:00:00.000Z,15,28338.214285714286,12.357142857142858,1.093807992857143E7
2022-09-30T00:00:00.000Z,26,28216.5625,42.0,9284253.75
2022-10-01T00:00:00.000Z,40,28291.722222222223,690.0555555555555,3310196.222222222
2022-09-29T00:00:00.000Z,0,28255.666666666668,62.0,9359620.333333334
2022-09-30T00:00:00.000Z,31,28092.444444444445,30.22222222222222,8280803.0
2022-09-30T00:00:00.000Z,39,28124.0,10.722222222222221,7920724.111111111
2022-10-02T00:00:00.000Z,25,28791.0,1586.0,6739401.666666667
2022-09-29T00:00:00.000Z,19,28119.428571428572,36.07142857142857,9842302.0
2022-10-01T00:00:00.000Z,7,28451.647058823528,1402.3529411764705,3546424.294117647
2022-09-29T00:00:00.000Z,2,28250.4,40.0,8733757.6
2022-10-01T00:00:00.000Z,34,28295.571428571428,753.7142857142857,2974582.714285714
2022-09-29T00:00:00.000Z,40,28058.944444444445,203.44444444444446,5660186.277777778
2022-09-29T00:00:00.000Z,41,28210.444444444445,459.1111111111111,5199844.888888889
2022-10-01T00:00:00.000Z,33,28403.666666666668,735.4444444444445,2802015.6666666665
2022-09-29T00:00:00.000Z,42,28045.8,352.0,4823021.8
2022-10-02T00:00:00.000Z,42,28611.25,2432.6,6539437.2
2022-09-29T00:00:00.000Z,10,28149.5,28.5625,9916314.4375
2022-09-30T00:00:00.000Z,18,28331.0,3.0,1.1418617E7
2022-09-30T00:00:00.000Z,17,28250.0,10.0,1.1569448E7
2022-09-29T00:00:00.000Z,25,28309.0,977.0,7904359.0
2022-10-02T00:00:00.000Z,17,28484.0,2110.0,1788356.0
2022-10-01T00:00:00.000Z,4,28500.125,975.5,4092491.625
2022-10-02T00:00:00.000Z,9,28430.470588235294,2306.1176470588234,1280062.3529411764
2022-10-01T00:00:00.000Z,37,28293.0,697.2,3832469.3
2022-09-29T00:00:00.000Z,21,28249.0,159.0,9961043.0
2022-10-01T00:00:00.000Z,28,28444.08695652174,871.2608695652174,3779934.347826087
2022-10-02T00:00:00.000Z,0,28577.333333333332,2833.6666666666665,2546805.0
2022-10-02T00:00:00.000Z,40,28606.666666666668,2185.8333333333335,6349168.0
2022-10-02T00:00:00.000Z,41,28747.333333333332,1803.4444444444443,6647403.777777778
2022-10-02T00:00:00.000Z,12,28441.526315789473,2220.842105263158,1718942.6842105263
2022-10-02T00:00:00.000Z,26,28692.3125,1467.5625,7081745.125
2022-09-30T00:00:00.000Z,25,28362.666666666668,44.666666666666664,1.0472982E7
2022-09-29T00:00:00.000Z,26,28155.125,993.3125,6478278.625
2022-10-01T00:00:00.000Z,13,28446.5,1102.0,4690904.5
2022-10-02T00:00:00.000Z,18,28554.0,2128.0,2071391.0
2022-09-30T00:00:00.000Z,42,28114.95,75.15,6968174.15
2022-09-30T00:00:00.000Z,13,28304.5,38.5,1.08126045E7
2022-10-01T00:00:00.000Z,11,28319.714285714286,774.0,3525707.285714286
2022-09-30T00:00:00.000Z,14,28415.666666666668,30.0,1.0780440333333334E7
2022-09-30T00:00:00.000Z,16,28318.333333333332,40.22222222222222,1.0908535E7
2022-10-02T00:00:00.000Z,2,28610.6,2929.8,3110388.4
2022-09-29T00:00:00.000Z,38,28090.0,73.0,6763026.0
2022-09-29T00:00:00.000Z,15,28305.285714285714,81.07142857142857,1.0019968142857144E7
2022-09-29T00:00:00.000Z,23,28256.333333333332,146.33333333333334,9861031.333333334
2022-09-29T00:00:00.000Z,5,28187.0,12.454545454545455,9311253.818181818
2022-09-29T00:00:00.000Z,31,28057.333333333332,501.77777777777777,6608882.111111111
2022-10-01T00:00:00.000Z,42,28259.6,1057.7,3074104.75
