date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2025-12-30T00:00:00.000Z,7,27081.29411764706,15.529411764705882,3467357.7647058824
2025-12-30T00:00:00.000Z,16,27058.666666666668,27.11111111111111,3444527.222222222
2025-12-30T00:00:00.000Z,15,27170.85714285714,15.5,3619825.4285714286
2025-12-30T00:00:00.000Z,2,27056.0,60.4,2527998.6
2025-12-30T00:00:00.000Z,22,26970.18181818182,44.63636363636363,3212417.8181818184
2025-12-30T00:00:00.000Z,24,26943.555555555555,56.0,3166450.4444444445
2025-12-30T00:00:00.000Z,35,26921.866666666665,76.8,2783063.2666666666
2025-12-30T00:00:00.000Z,0,27069.666666666668,40.333333333333336,2839339.0
2025-12-30T00:00:00.000Z,38,26948.0,74.0,2778230.0
2025-12-30T00:00:00.000Z,29,26942.88888888889,47.666666666666664,3223085.888888889
2025-12-30T00:00:00.000Z,39,26924.555555555555,76.44444444444444,2706119.0
2025-12-30T00:00:00.000Z,23,27091.5,28.333333333333332,3194524.6666666665
2025-12-30T00:00:00.000Z,3,27009.25,81.75,2478159.375
2025-12-30T00:00:00.000Z,13,27068.5,32.5,3391051.0
2025-12-30T00:00:00.000Z,25,27157.0,10.666666666666666,3742349.3333333335
2025-12-30T00:00:00.000Z,1,27018.0,44.0,2887891.875
2025-12-30T00:00:00.000Z,14,27184.0,28.0,3254203.3333333335
2025-12-30T00:00:00.000Z,19,27047.571428571428,9.142857142857142,3942121.6428571427
2025-12-30T00:00:00.000Z,10,27005.4375,17.375,3538682.125
2025-12-30T00:00:00.000Z,26,27029.375,8.6875,3781910.875
2025-12-30T00:00:00.000Z,33,27069.222222222223,3.4444444444444446,3829464.888888889
2025-12-30T00:00:00.000Z,12,26970.315789473683,73.52631578947368,2849391.4736842103
2025-12-30T00:00:00.000Z,20,27128.4375,6.75,3969643.5
2025-12-30T00:00:00.000Z,8,27008.0,23.0,3231593.777777778
