date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2023-01-14T00:00:00.000Z,24,27917.333333333332,534.7777777777778,2530323.3333333335
2023-01-11T00:00:00.000Z,18,28090.0,353.0,649420.0
2023-01-13T00:00:00.000Z,16,0.0,617.2222222222222,3174624.0
2023-01-12T00:00:00.000Z,8,28038.11111111111,186.66666666666666,1218431.3333333333
2023-01-12T00:00:00.000Z,2,28087.2,12.6,2163282.8
2023-01-13T00:00:00.000Z,33,0.0,595.4444444444445,3188255.0
2023-01-13T00:00:00.000Z,42,0.0,472.4,3410693.1
2023-01-13T00:00:00.000Z,1,0.0,502.875,3015557.375
2023-01-14T00:00:00.000Z,41,27862.222222222223,186.66666666666666,3790576.222222222
2023-01-11T00:00:00.000Z,7,28019.823529411766,503.7647058823529,595171.2941176471
2023-01-11T00:00:00.000Z,11,27869.85714285714,333.7142857142857,1598855.2857142857
2023-01-11T00:00:00.000Z,27,28010.444444444445,588.4444444444445,898194.4444444445
2023-01-14T00:00:00.000Z,29,27939.333333333332,471.1111111111111,2948394.6666666665
2023-01-13T00:00:00.000Z,12,0.0,661.6315789473684,2483135.4736842103
2023-01-12T00:00:00.000Z,31,27867.444444444445,6.888888888888889,2711761.5555555555
2023-01-14T00:00:00.000Z,28,28084.434782608696,690.5217391304348,2295272.1304347827
2023-01-14T00:00:00.000Z,1,28012.75,399.375,2437392.625
2023-01-14T00:00:00.000Z,25,28138.666666666668,709.0,2577017.0
2023-01-13T00:00:00.000Z,40,0.0,352.3333333333333,3619197.4444444445
2023-01-11T00:00:00.000Z,26,27913.0625,506.125,1153708.0625
2023-01-12T00:00:00.000Z,28,28094.739130434784,37.04347826086956,1438435.7826086956
2023-01-11T00:00:00.000Z,34,27808.928571428572,586.7142857142857,1338985.7142857143
2023-01-13T00:00:00.000Z,23,0.0,580.0,2988436.3333333335
2023-01-11T00:00:00.000Z,36,27962.5,294.5,1332121.5
2023-01-12T00:00:00.000Z,23,28124.166666666668,41.333333333333336,1480024.8333333333
2023-01-13T00:00:00.000Z,15,0.0,490.2857142857143,3126232.3571428573
2023-01-11T00:00:00.000Z,0,28022.0,409.3333333333333,1089906.6666666667
2023-01-13T00:00:00.000Z,2,0.0,353.8,2926688.0
2023-01-11T00:00:00.000Z,25,28075.333333333332,450.6666666666667,952621.6666666666
2023-01-12T00:00:00.000Z,0,28100.666666666668,26.333333333333332,1867914.6666666667
2023-01-11T00:00:00.000Z,12,27902.78947368421,503.8421052631579,983082.5789473684
2023-01-12T00:00:00.000Z,38,27908.0,0.0,2909095.0
2023-01-14T00:00:00.000Z,15,28107.64285714286,570.0,1745334.142857143
2023-01-14T00:00:00.000Z,27,28078.555555555555,778.5555555555555,2555008.0
2023-01-14T00:00:00.000Z,38,27916.0,194.0,3462259.0
2023-01-13T00:00:00.000Z,22,0.0,683.0,3189584.0
2023-01-12T00:00:00.000Z,10,28031.8125,279.6875,1012903.875
2023-01-14T00:00:00.000Z,10,27943.25,677.75,1951102.875
2023-01-14T00:00:00.000Z,0,28057.666666666668,429.0,2378275.0
2023-01-11T00:00:00.000Z,31,27791.555555555555,315.44444444444446,1803057.2222222222
2023-01-11T00:00:00.000Z,40,27794.833333333332,344.27777777777777,2390328.611111111
2023-01-12T00:00:00.000Z,16,28091.777777777777,86.33333333333333,1288955.3333333333
2023-01-12T00:00:00.000Z,22,27973.909090909092,60.81818181818182,1806123.7272727273
2023-01-11T00:00:00.000Z,4,28054.875,475.0,845985.0
2023-01-11T00:00:00.000Z,39,27839.61111111111,332.6666666666667,1911810.5
2023-01-14T00:00:00.000Z,43,27819.0,257.0769230769231,3571401.3076923075
2023-01-13T00:00:00.000Z,43,0.0,336.0,3520979.846153846
2023-01-12T00:00:00.000Z,34,27906.428571428572,24.571428571428573,2616974.285714286
2023-01-14T00:00:00.000Z,11,27914.428571428572,270.14285714285717,3210303.8571428573
2023-01-13T00:00:00.000Z,5,0.0,624.8181818181819,2595464.727272727
2023-01-11T00:00:00.000Z,23,28049.833333333332,429.6666666666667,913554.6666666666
2023-01-14T00:00:00.000Z,3,28005.625,320.75,2898374.625
2023-01-13T00:00:00.000Z,18,0.0,402.0,3447232.0
2023-01-14T00:00:00.000Z,36,28021.5,363.375,2768734.75
2023-01-14T00:00:00.000Z,13,28047.5,556.5,1988345.0
2023-01-12T00:00:00.000Z,41,27871.333333333332,1.5555555555555556,2576989.888888889
2023-01-11T00:00:00.000Z,22,27915.0,411.90909090909093,1153298.2727272727
2023-01-11T00:00:00.000Z,28,28037.217391304348,452.82608695652175,776526.6086956522
2023-01-11T00:00:00.000Z,30,27798.545454545456,522.1818181818181,1439682.5454545454
2023-01-11T00:00:00.000Z,32,27825.81818181818,353.27272727272725,1895249.8181818181
2023-01-11T00:00:00.000Z,41,27811.0,409.1111111111111,2214667.111111111
2023-01-13T00:00:00.000Z,20,0.0,703.875,3016277.1875
2023-01-12T00:00:00.000Z,12,27986.684210526317,53.421052631578945,2182741.736842105
2023-01-12T00:00:00.000Z,15,28174.35714285714,91.78571428571429,1026397.0714285715
2023-01-11T00:00:00.000Z,3,27959.5,353.875,1314794.125
2023-01-14T00:00:00.000Z,7,28021.0,719.9411764705883,1939631.2352941176
2023-01-14T00:00:00.000Z,21,28086.0,522.0,2039762.0
2023-01-13T00:00:00.000Z,41,0.0,369.6666666666667,3287295.3333333335
2023-01-13T00:00:00.000Z,36,0.0,410.375,3139208.75
2023-01-11T00:00:00.000Z,33,27944.222222222223,536.4444444444445,886671.8888888889
2023-01-14T00:00:00.000Z,14,28111.666666666668,474.0,1730673.6666666667
2023-01-12T00:00:00.000Z,32,27907.636363636364,2.0,2729376.090909091
2023-01-12T00:00:00.000Z,7,28106.823529411766,134.76470588235293,1129118.4117647058
2023-01-13T00:00:00.000Z,30,0.0,711.1818181818181,3391977.1818181816
2023-01-14T00:00:00.000Z,8,27958.222222222223,706.7777777777778,2088808.111111111
2023-01-12T00:00:00.000Z,17,28119.0,358.0,576872.0
2023-01-14T00:00:00.000Z,2,28069.4,307.4,2650259.4
2023-01-12T00:00:00.000Z,29,27934.666666666668,31.22222222222222,2256792.5555555555
2023-01-11T00:00:00.000Z,17,28035.0,472.0,537144.0
2023-01-13T00:00:00.000Z,38,0.0,385.0,3384849.0
2023-01-13T00:00:00.000Z,21,0.0,550.0,3079906.0
2023-01-11T00:00:00.000Z,20,28030.6875,432.6875,528919.6875
2023-01-14T00:00:00.000Z,33,28054.555555555555,695.5555555555555,2774857.0
2023-01-12T00:00:00.000Z,20,28113.8125,233.6875,690731.6875
2023-01-13T00:00:00.000Z,26,0.0,620.3125,3303845.5
2023-01-13T00:00:00.000Z,28,0.0,590.0,3068724.8695652173
2023-01-13T00:00:00.000Z,31,0.0,322.77777777777777,3512161.4444444445
2023-01-13T00:00:00.000Z,32,0.0,281.3636363636364,3324430.272727273
2023-01-14T00:00:00.000Z,22,27953.090909090908,491.6363636363636,2367566.5454545454
2023-01-13T00:00:00.000Z,3,0.0,630.625,2818319.625
2023-01-13T00:00:00.000Z,27,0.0,683.8888888888889,3098257.888888889
2023-01-13T00:00:00.000Z,29,0.0,618.5555555555555,3212691.111111111
2023-01-12T00:00:00.000Z,13,28081.5,96.5,1298982.0
2023-01-11T00:00:00.000Z,29,27876.333333333332,438.0,1330876.2222222222
2023-01-11T00:00:00.000Z,5,27986.81818181818,560.7272727272727,913628.0
2023-01-12T00:00:00.000Z,36,28025.875,12.25,2109184.625
2023-01-14T00:00:00.000Z,42,27857.8,145.25,3871859.4
2023-01-14T00:00:00.000Z,4,28082.375,491.0,2142382.5
2023-01-12T00:00:00.000Z,39,27900.555555555555,1.6111111111111112,2621618.8333333335
2023-01-13T00:00:00.000Z,9,0.0,704.4117647058823,2312681.2352941176
2023-01-14T00:00:00.000Z,17,28027.0,986.0,1472433.0
2023-01-14T00:00:00.000Z,12,27930.157894736843,541.7368421052631,2745627.6315789474
2023-01-13T00:00:00.000Z,25,0.0,525.0,3160270.6666666665
2023-01-12T00:00:00.000Z,14,28152.666666666668,86.0,1075673.6666666667
2023-01-12T00:00:00.000Z,3,28030.75,9.125,2360896.875
2023-01-11T00:00:00.000Z,14,28089.333333333332,455.0,638370.3333333334
2023-01-13T00:00:00.000Z,13,0.0,670.0,3166929.5
2023-01-13T00:00:00.000Z,35,0.0,394.0,3293923.4
2023-01-13T00:00:00.000Z,8,0.0,632.7777777777778,2370546.5555555555
2023-01-13T00:00:00.000Z,37,0.0,398.9,3350863.1
2023-01-12T00:00:00.000Z,42,27839.15,3.15,2701776.65
2023-01-12T00:00:00.000Z,30,27861.81818181818,35.36363636363637,2482714.272727273
2023-01-12T00:00:00.000Z,25,28132.333333333332,32.333333333333336,1684084.6666666667
2023-01-14T00:00:00.000Z,31,27854.666666666668,384.44444444444446,3524906.5555555555
2023-01-11T00:00:00.000Z,2,28016.4,292.8,1281310.4
2023-01-14T00:00:00.000Z,23,28073.833333333332,515.3333333333334,2052794.3333333333
2023-01-11T00:00:00.000Z,19,27931.14285714286,501.7857142857143,528448.7142857143
2023-01-14T00:00:00.000Z,35,27924.4,311.1333333333333,3123858.7333333334
2023-01-12T00:00:00.000Z,33,28042.666666666668,27.22222222222222,2254714.222222222
2023-01-14T00:00:00.000Z,18,28097.0,440.0,1363800.0
2023-01-14T00:00:00.000Z,5,28017.81818181818,523.2727272727273,2418813.4545454546
2023-01-12T00:00:00.000Z,4,28136.75,33.0,1604313.0
2023-01-12T00:00:00.000Z,35,27932.933333333334,2.7333333333333334,2342232.4
2023-01-13T00:00:00.000Z,39,0.0,481.6111111111111,3297876.722222222
2023-01-12T00:00:00.000Z,27,28064.666666666668,42.77777777777778,1709066.6666666667
2023-01-14T00:00:00.000Z,37,27942.2,378.2,3110922.2
2023-01-12T00:00:00.000Z,18,28186.0,154.0,620156.0
2023-01-12T00:00:00.000Z,43,27830.0,1.8461538461538463,2523258.230769231
2023-01-12T00:00:00.000Z,37,27945.0,11.2,2369141.9
2023-01-11T00:00:00.000Z,10,27952.75,358.125,565932.6875
2023-01-12T00:00:00.000Z,26,27995.5625,32.375,2227453.6875
2023-01-13T00:00:00.000Z,17,0.0,849.0,3123711.0
2023-01-11T00:00:00.000Z,42,27788.6,457.95,2593468.75
2023-01-14T00:00:00.000Z,26,27996.875,718.9375,2936978.3125
2023-01-13T00:00:00.000Z,4,0.0,539.5,2716646.25
