date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2016-12-31T00:00:00.000Z,25,27164.333333333332,0.0,5287287.0
2016-12-31T00:00:00.000Z,34,26989.214285714286,0.0,5174767.214285715
2017-01-01T00:00:00.000Z,11,26870.14285714286,0.0,5023742.285714285
2016-12-31T00:00:00.000Z,11,26800.714285714286,0.0,4958460.857142857
2016-12-31T00:00:00.000Z,17,26956.0,0.0,4560669.0
2017-01-01T00:00:00.000Z,19,26934.928571428572,2.7857142857142856,4566015.571428572
2017-01-01T00:00:00.000Z,15,27077.5,4.071428571428571,4774793.428571428
2017-01-01T00:00:00.000Z,23,27035.333333333332,0.0,4978954.833333333
2016-12-31T00:00:00.000Z,33,27054.555555555555,0.0,5236510.0
2017-01-01T00:00:00.000Z,2,27032.0,0.0,5082677.0
2016-12-31T00:00:00.000Z,0,26956.0,0.0,5012282.333333333
2016-12-31T00:00:00.000Z,24,27111.555555555555,0.0,5031958.444444444
2016-12-31T00:00:00.000Z,2,26986.4,0.0,5005221.8
2017-01-01T00:00:00.000Z,26,27049.25,0.0,5562885.5625
2016-12-31T00:00:00.000Z,7,26991.058823529413,0.0,4831370.176470588
2017-01-01T00:00:00.000Z,33,27085.444444444445,0.0,5484931.555555556
2016-12-31T00:00:00.000Z,18,26986.0,0.0,4530926.0
2016-12-31T00:00:00.000Z,10,26914.0,0.0,4608059.875
2016-12-31T00:00:00.000Z,15,27083.928571428572,0.0,4777267.428571428
2016-12-31T00:00:00.000Z,35,26992.533333333333,0.0,5024219.266666667
2016-12-31T00:00:00.000Z,3,26974.25,0.0,4961730.625
2017-01-01T00:00:00.000Z,32,26992.454545454544,0.0,5418172.2727272725
2016-12-31T00:00:00.000Z,4,26980.75,0.0,4951425.0
2016-12-31T00:00:00.000Z,42,27061.1,0.0,5022903.4
2017-01-01T00:00:00.000Z,22,27030.81818181818,0.09090909090909091,5101035.090909091
2017-01-01T00:00:00.000Z,5,26910.0,0.0,5000729.181818182
2016-12-31T00:00:00.000Z,19,26954.0,0.0,4632841.285714285
2017-01-01T00:00:00.000Z,8,26936.666666666668,1.1111111111111112,4734826.0
2017-01-01T00:00:00.000Z,0,26982.666666666668,0.0,5042667.666666667
2016-12-31T00:00:00.000Z,36,27116.0,0.0,5011868.75
2016-12-31T00:00:00.000Z,23,27037.0,0.0,4973899.5
2016-12-31T00:00:00.000Z,21,27056.0,0.0,4993434.0
2017-01-01T00:00:00.000Z,17,26967.0,4.0,4476627.0
2017-01-01T00:00:00.000Z,30,27050.0,0.0,5532880.818181818
2017-01-01T00:00:00.000Z,4,26994.5,0.0,4961073.0
2016-12-31T00:00:00.000Z,32,27046.18181818182,0.0,5045459.363636363
2016-12-31T00:00:00.000Z,9,26924.823529411766,0.0,4834828.588235294
2017-01-01T00:00:00.000Z,25,27164.333333333332,0.0,5394472.333333333
2017-01-01T00:00:00.000Z,16,27098.88888888889,0.5555555555555556,4941387.111111111
2017-01-01T00:00:00.000Z,31,26953.666666666668,0.0,5555907.222222222
2017-01-01T00:00:00.000Z,34,27014.428571428572,0.0,5570911.285714285
2016-12-31T00:00:00.000Z,31,26956.777777777777,0.0,5286479.222222222
2017-01-01T00:00:00.000Z,18,27021.0,5.0,4419078.0
2017-01-01T00:00:00.000Z,21,27052.0,0.0,4998290.0
2017-01-01T00:00:00.000Z,24,27097.777777777777,0.0,5086176.444444444
2017-01-01T00:00:00.000Z,43,26969.53846153846,0.0,5412272.153846154
2016-12-31T00:00:00.000Z,1,26984.375,0.0,5058645.75
2016-12-31T00:00:00.000Z,16,27084.11111111111,0.0,4968887.111111111
2016-12-31T00:00:00.000Z,43,26989.846153846152,0.0,5095915.0
2017-01-01T00:00:00.000Z,35,27056.933333333334,0.0,5234899.333333333
2017-01-01T00:00:00.000Z,37,27059.1,0.0,5374915.0
2017-01-01T00:00:00.000Z,9,26941.117647058825,0.5294117647058824,4830258.705882353
2017-01-01T00:00:00.000Z,40,26976.777777777777,0.0,5281966.166666667
2016-12-31T00:00:00.000Z,41,27127.88888888889,0.1111111111111111,4944435.444444444
2017-01-01T00:00:00.000Z,12,26907.157894736843,0.2631578947368421,4934315.157894737
2016-12-31T00:00:00.000Z,20,26987.0,0.0,4618932.625
2017-01-01T00:00:00.000Z,36,27153.0,0.0,5135280.75
2016-12-31T00:00:00.000Z,14,27144.666666666668,0.0,4733684.333333333
2016-12-31T00:00:00.000Z,38,26870.0,0.0,4932740.0
2017-01-01T00:00:00.000Z,42,27005.75,0.0,5317515.8
2016-12-31T00:00:00.000Z,39,26925.722222222223,0.0,4925247.611111111
2017-01-01T00:00:00.000Z,28,27084.82608695652,0.17391304347826086,5095765.217391305
2017-01-01T00:00:00.000Z,7,26945.647058823528,2.0588235294117645,4837618.235294118
2017-01-01T00:00:00.000Z,3,27003.25,0.0,5059961.125
2017-01-01T00:00:00.000Z,1,27000.0,0.0,5079893.0
2016-12-31T00:00:00.000Z,12,26880.42105263158,0.0,4919659.263157895
2017-01-01T00:00:00.000Z,38,26980.0,0.0,5110019.0
2016-12-31T00:00:00.000Z,22,27035.727272727272,0.0,5086726.181818182
2016-12-31T00:00:00.000Z,28,27093.869565217392,0.0,5075408.043478261
2016-12-31T00:00:00.000Z,40,26961.722222222223,0.0,4978315.611111111
2017-01-01T00:00:00.000Z,13,27116.0,0.5,4911405.0
2017-01-01T00:00:00.000Z,41,27033.0,0.0,5298218.0
2016-12-31T00:00:00.000Z,30,27033.909090909092,0.0,5327765.363636363
2017-01-01T00:00:00.000Z,20,26970.75,4.8125,4573440.3125
2016-12-31T00:00:00.000Z,29,27082.333333333332,0.0,5102445.222222222
2017-01-01T00:00:00.000Z,10,26931.5625,1.75,4549680.875
2016-12-31T00:00:00.000Z,26,27037.375,0.0,5331638.125
2016-12-31T00:00:00.000Z,8,26924.555555555555,0.0,4749333.555555556
2017-01-01T00:00:00.000Z,29,27085.222222222223,0.0,5235347.222222222
2016-12-31T00:00:00.000Z,5,26907.636363636364,0.0,4984589.090909091
2016-12-31T00:00:00.000Z,37,27034.0,0.0,5202343.8
2016-12-31T00:00:00.000Z,13,27096.5,0.0,4935217.0
2017-01-01T00:00:00.000Z,39,27009.777777777777,0.0,5133943.277777778
2016-12-31T00:00:00.000Z,27,27176.0,0.0,5195265.777777778
2017-01-01T00:00:00.000Z,27,27180.555555555555,0.0,5318821.888888889
2017-01-01T00:00:00.000Z,14,27186.333333333332,1.0,4724969.0
2017-01-05T00:00:00.000Z,28,26873.260869565216,279.4782608695652,4327201.739130435
2017-01-04T00:00:00.000Z,9,27255.823529411766,788.3529411764706,1909977.6470588236
2017-01-03T00:00:00.000Z,27,27019.88888888889,5.555555555555555,3459647.222222222
2017-01-03T00:00:00.000Z,4,27241.5,17.0,1986555.375
2017-01-03T00:00:00.000Z,12,27149.105263157893,55.78947368421053,2044372.4210526317
2017-01-03T00:00:00.000Z,42,26910.65,10.35,4953268.4
2017-01-03T00:00:00.000Z,25,27068.0,6.0,3359621.0
2017-01-05T00:00:00.000Z,19,26908.071428571428,23.571428571428573,4640354.0
2017-01-05T00:00:00.000Z,27,26834.222222222223,274.8888888888889,4208519.333333333
2017-01-05T00:00:00.000Z,14,27046.333333333332,226.0,4557888.0
2017-01-03T00:00:00.000Z,36,27149.75,4.875,3735521.5
2017-01-03T00:00:00.000Z,33,26920.88888888889,3.6666666666666665,3995192.777777778
2017-01-04T00:00:00.000Z,18,27467.0,350.0,1587697.0
