date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2020-01-15T00:00:00.000Z,4,28152.875,0.0,5391478.5
2020-01-16T00:00:00.000Z,34,27675.64285714286,0.0,5812339.5
2020-01-17T00:00:00.000Z,13,27874.5,178.0,3211088.5
2020-01-16T00:00:00.000Z,41,27672.666666666668,0.0,5496328.666666667
2020-01-16T00:00:00.000Z,2,27918.2,0.0,4588842.8
2020-01-17T00:00:00.000Z,3,27768.625,417.5,4725570.75
2020-01-15T00:00:00.000Z,11,27721.85714285714,0.0,5601916.714285715
2020-01-18T00:00:00.000Z,38,27488.0,322.0,3833876.0
2020-01-15T00:00:00.000Z,19,28086.64285714286,0.0,5181157.428571428
2020-01-17T00:00:00.000Z,24,27766.555555555555,333.6666666666667,3496754.111111111
2020-01-17T00:00:00.000Z,4,27842.125,167.5,4050912.75
2020-01-16T00:00:00.000Z,9,27905.823529411766,0.23529411764705882,4154548.117647059
2020-01-17T00:00:00.000Z,11,27633.428571428572,408.0,5097327.714285715
2020-01-16T00:00:00.000Z,8,27970.222222222223,0.5555555555555556,4295182.777777778
2020-01-17T00:00:00.000Z,23,27877.333333333332,131.33333333333334,3801502.0
2020-01-17T00:00:00.000Z,25,27822.666666666668,460.0,2618324.6666666665
2020-01-16T00:00:00.000Z,32,27695.090909090908,0.0,5628329.363636363
2020-01-16T00:00:00.000Z,1,27919.0,0.0,4667330.625
2020-01-16T00:00:00.000Z,28,28015.217391304348,0.0,4949160.217391305
2020-01-15T00:00:00.000Z,35,27876.2,0.0,5793525.8
2020-01-16T00:00:00.000Z,15,28122.285714285714,0.0,4665690.785714285
2020-01-18T00:00:00.000Z,31,27390.555555555555,218.11111111111111,4768466.0
2020-01-16T00:00:00.000Z,4,28020.5,0.5,4449172.0
2020-01-16T00:00:00.000Z,40,27672.444444444445,0.0,5405859.555555556
2020-01-17T00:00:00.000Z,40,27590.166666666668,512.1111111111111,5418449.722222222
2020-01-15T00:00:00.000Z,8,28064.222222222223,0.0,5224112.777777778
2020-01-18T00:00:00.000Z,22,27488.090909090908,217.1818181818182,4400709.454545454
2020-01-18T00:00:00.000Z,43,27387.615384615383,406.46153846153845,4668741.230769231
2020-01-18T00:00:00.000Z,39,27473.333333333332,337.1666666666667,4125639.777777778
2020-01-18T00:00:00.000Z,32,27462.909090909092,232.54545454545453,4615763.0
2020-01-17T00:00:00.000Z,18,27847.0,100.0,3524074.0
2020-01-18T00:00:00.000Z,34,27433.571428571428,179.57142857142858,4654814.857142857
2020-01-15T00:00:00.000Z,3,27962.875,0.0,5590705.375
2020-01-16T00:00:00.000Z,29,27834.444444444445,0.0,5143501.888888889
2020-01-15T00:00:00.000Z,33,27837.222222222223,0.0,5868524.555555556
2020-01-17T00:00:00.000Z,7,27775.58823529412,109.0,4068795.0
2020-01-16T00:00:00.000Z,20,28078.875,2.4375,4641183.625
2020-01-18T00:00:00.000Z,29,27458.0,287.22222222222223,4368085.0
2020-01-17T00:00:00.000Z,37,27708.0,385.0,4297406.1
2020-01-16T00:00:00.000Z,5,27916.727272727272,1.6363636363636365,4353984.7272727275
2020-01-18T00:00:00.000Z,7,27605.941176470587,115.76470588235294,4066237.470588235
2020-01-18T00:00:00.000Z,26,27489.875,199.6875,4205021.75
2020-01-18T00:00:00.000Z,27,27580.222222222223,294.1111111111111,3725100.5555555555
2020-01-17T00:00:00.000Z,28,27849.869565217392,333.17391304347825,2857542.086956522
2020-01-18T00:00:00.000Z,42,27402.7,788.95,4006397.15
2020-01-16T00:00:00.000Z,30,27762.090909090908,0.0,5530554.545454546
2020-01-18T00:00:00.000Z,20,27571.125,88.1875,3883906.75
2020-01-18T00:00:00.000Z,9,27540.647058823528,220.8235294117647,3694270.3529411764
2020-01-15T00:00:00.000Z,22,28131.727272727272,0.0,5522920.363636363
2020-01-15T00:00:00.000Z,29,27969.333333333332,0.0,5662403.0
2020-01-15T00:00:00.000Z,12,27861.842105263157,0.0,5426887.0
2020-01-17T00:00:00.000Z,43,27555.076923076922,547.2307692307693,4935753.153846154
2020-01-15T00:00:00.000Z,25,28109.0,0.0,5808649.333333333
2020-01-18T00:00:00.000Z,4,27659.125,98.0,4355873.75
2020-01-17T00:00:00.000Z,31,27582.0,468.8888888888889,4394502.333333333
2020-01-15T00:00:00.000Z,41,27603.222222222223,0.0,5859347.0
2020-01-16T00:00:00.000Z,10,27981.5625,0.0,4420796.5
2020-01-17T00:00:00.000Z,12,27685.842105263157,250.52631578947367,4832833.368421053
2020-01-16T00:00:00.000Z,31,27689.333333333332,0.0,5612908.0
2020-01-15T00:00:00.000Z,13,28253.5,0.0,5377912.0
2020-01-15T00:00:00.000Z,26,27851.25,0.0,5985454.3125
2020-01-16T00:00:00.000Z,14,28115.0,0.0,4514877.0
2020-01-18T00:00:00.000Z,2,27623.8,173.4,4481393.0
2020-01-16T00:00:00.000Z,33,27752.333333333332,0.0,5687493.222222222
2020-01-15T00:00:00.000Z,27,28097.666666666668,0.0,5726889.777777778
2020-01-18T00:00:00.000Z,5,27611.272727272728,174.54545454545453,4180130.6363636362
2020-01-18T00:00:00.000Z,35,27480.8,309.8666666666667,4582202.733333333
2020-01-17T00:00:00.000Z,8,27730.222222222223,97.66666666666667,4365864.666666667
2020-01-15T00:00:00.000Z,9,27978.235294117647,0.0,5306010.235294118
2020-01-17T00:00:00.000Z,5,27752.454545454544,230.1818181818182,4389700.2727272725
2020-01-16T00:00:00.000Z,18,28116.0,3.0,4756471.0
2020-01-17T00:00:00.000Z,35,27691.133333333335,486.93333333333334,4758283.933333334
2020-01-15T00:00:00.000Z,5,28010.090909090908,0.0,5448846.818181818
2020-01-18T00:00:00.000Z,10,27555.375,105.0625,3546226.5625
2020-01-16T00:00:00.000Z,3,27882.875,0.0,4467506.75
2020-01-18T00:00:00.000Z,28,27592.08695652174,222.8695652173913,3595404.695652174
2020-01-15T00:00:00.000Z,28,28179.739130434784,0.0,5536302.173913044
2020-01-16T00:00:00.000Z,35,27776.933333333334,0.0,5029178.933333334
2020-01-17T00:00:00.000Z,32,27584.909090909092,508.1818181818182,4449865.909090909
2020-01-16T00:00:00.000Z,36,27883.5,0.0,4904504.625
2020-01-17T00:00:00.000Z,42,27597.7,359.85,5548492.2
2020-01-15T00:00:00.000Z,42,27628.65,0.0,5923197.75
2020-01-18T00:00:00.000Z,40,27406.11111111111,475.94444444444446,4207920.0
2020-01-18T00:00:00.000Z,41,27480.11111111111,531.5555555555555,4362399.888888889
2020-01-15T00:00:00.000Z,43,27645.384615384617,0.0,5981770.769230769
2020-01-17T00:00:00.000Z,30,27636.363636363636,487.6363636363636,3697645.5454545454
2020-01-15T00:00:00.000Z,24,28067.555555555555,0.0,5484886.666666667
2020-01-18T00:00:00.000Z,24,27437.11111111111,384.8888888888889,4134404.0
2020-01-17T00:00:00.000Z,20,27800.0,85.1875,3689222.3125
2020-01-15T00:00:00.000Z,17,28211.0,0.0,5116676.0
2020-01-15T00:00:00.000Z,15,28290.64285714286,0.0,5248906.142857143
2020-01-16T00:00:00.000Z,17,28103.0,6.0,4710865.0
2020-01-17T00:00:00.000Z,26,27654.625,553.125,2719072.75
2020-01-16T00:00:00.000Z,24,27880.777777777777,0.0,4854103.111111111
2020-01-17T00:00:00.000Z,2,27827.4,298.6,4444619.2
2020-01-15T00:00:00.000Z,2,28069.0,0.0,5572793.0
2020-01-18T00:00:00.000Z,23,27628.833333333332,100.0,4377168.0
2020-01-16T00:00:00.000Z,19,27996.714285714286,0.0,4542232.214285715
2020-01-15T00:00:00.000Z,14,28317.333333333332,0.0,5177202.333333333
2020-01-18T00:00:00.000Z,21,27629.0,103.0,4366900.0
2020-01-18T00:00:00.000Z,30,27395.909090909092,270.27272727272725,4499718.2727272725
2020-01-17T00:00:00.000Z,17,27807.0,91.0,3730470.0
2020-01-15T00:00:00.000Z,39,27755.222222222223,0.0,5763042.722222222
2020-01-18T00:00:00.000Z,14,27662.0,152.0,3848984.3333333335
2020-01-17T00:00:00.000Z,21,27899.0,122.0,3741666.0
2020-01-18T00:00:00.000Z,37,27463.4,259.5,4653107.0
2020-01-16T00:00:00.000Z,37,27795.2,0.0,5251741.5
2020-01-16T00:00:00.000Z,7,28031.823529411766,0.11764705882352941,4464987.294117647
2020-01-17T00:00:00.000Z,36,27811.875,322.125,4155931.125
2020-01-18T00:00:00.000Z,11,27517.428571428572,299.85714285714283,3667356.285714286
2020-01-16T00:00:00.000Z,21,28119.0,0.0,4676078.0
2020-01-18T00:00:00.000Z,15,27646.85714285714,90.78571428571429,4013082.0714285714
2020-01-17T00:00:00.000Z,10,27717.0,49.5,4438207.0625
2020-01-16T00:00:00.000Z,25,27962.333333333332,0.0,5398160.666666667
2020-01-18T00:00:00.000Z,16,27582.11111111111,207.0,3847798.0
2020-01-16T00:00:00.000Z,13,28048.5,0.0,4708899.5
2020-01-16T00:00:00.000Z,26,27766.5625,0.0,5694190.75
2020-01-17T00:00:00.000Z,16,27874.444444444445,187.88888888888889,3165128.0
2020-01-17T00:00:00.000Z,41,27599.555555555555,511.8888888888889,5096600.222222222
2020-01-16T00:00:00.000Z,0,27964.0,0.3333333333333333,4550383.0
2020-01-15T00:00:00.000Z,1,28104.25,0.0,5508975.75
2020-01-15T00:00:00.000Z,34,27684.14285714286,0.0,6014572.571428572
2020-01-18T00:00:00.000Z,12,27552.57894736842,232.94736842105263,3658161.6842105263
2020-01-16T00:00:00.000Z,23,28087.5,0.0,4618573.666666667
2020-01-16T00:00:00.000Z,11,27717.285714285714,0.0,4461034.285714285
2020-01-16T00:00:00.000Z,39,27728.333333333332,0.0,4921788.055555556
2020-01-17T00:00:00.000Z,29,27731.11111111111,388.22222222222223,3793972.0
2020-01-16T00:00:00.000Z,12,27836.78947368421,0.10526315789473684,4162082.8421052634
2020-01-16T00:00:00.000Z,42,27679.65,0.0,5506339.6
2020-01-17T00:00:00.000Z,38,27630.0,521.0,5314848.0
2020-01-15T00:00:00.000Z,7,28128.352941176472,0.0,5286818.294117647
2020-01-17T00:00:00.000Z,22,27793.272727272728,169.0,3759554.6363636362
2020-01-15T00:00:00.000Z,16,28251.777777777777,0.0,5410876.111111111
2020-01-17T00:00:00.000Z,34,27576.85714285714,673.2142857142857,3035366.4285714286
2020-01-16T00:00:00.000Z,43,27648.923076923078,0.0,5497431.307692308
2020-01-17T00:00:00.000Z,1,27803.375,161.625,4053953.75
2020-01-15T00:00:00.000Z,18,28262.0,0.0,5051626.0
2020-01-17T00:00:00.000Z,0,27815.666666666668,202.66666666666666,4218044.0
2020-01-18T00:00:00.000Z,19,27506.928571428572,143.0,3799353.9285714286
2020-01-15T00:00:00.000Z,0,28108.0,0.0,5483214.666666667
2020-01-15T00:00:00.000Z,20,28196.0,0.0,5141724.25
2020-01-15T00:00:00.000Z,10,28101.875,0.0,5155304.3125
2020-01-18T00:00:00.000Z,0,27624.0,114.0,4466621.0
2020-01-18T00:00:00.000Z,17,27552.0,86.0,3834553.0
2020-01-17T00:00:00.000Z,19,27720.0,72.0,4110466.0
2020-01-18T00:00:00.000Z,36,27559.0,251.625,4514227.875
2020-01-18T00:00:00.000Z,33,27530.88888888889,173.33333333333334,4225899.444444444
2020-01-15T00:00:00.000Z,21,28283.0,0.0,5420462.0
2020-01-15T00:00:00.000Z,32,27601.909090909092,0.0,5940010.7272727275
2020-01-16T00:00:00.000Z,16,28055.11111111111,0.0,4740179.444444444
2020-01-17T00:00:00.000Z,33,27663.444444444445,644.2222222222222,2047722.3333333333
