date,feature_index,temperature-mean,precipitation-flux,solar-radiation-flux
2023-01-22T00:00:00.000Z,27,27191.333333333332,148.66666666666666,3685473.4444444445
2023-01-22T00:00:00.000Z,22,27082.272727272728,247.8181818181818,3308071.909090909
2023-01-22T00:00:00.000Z,40,26927.722222222223,96.61111111111111,3651733.111111111
2023-01-21T00:00:00.000Z,36,26879.5,196.875,3846712.875
2023-01-20T00:00:00.000Z,37,26830.1,91.3,5396008.6
2023-01-21T00:00:00.000Z,5,27068.545454545456,197.54545454545453,2823208.6363636362
2023-01-19T00:00:00.000Z,25,27080.333333333332,6.333333333333333,4629236.333333333
2023-01-19T00:00:00.000Z,29,26738.777777777777,4.111111111111111,5131301.666666667
2023-01-22T00:00:00.000Z,7,27306.58823529412,94.0,2806138.0
2023-01-22T00:00:00.000Z,3,27105.25,147.25,3117698.5
2023-01-20T00:00:00.000Z,27,27002.0,50.888888888888886,5405570.777777778
2023-01-22T00:00:00.000Z,8,27247.666666666668,114.11111111111111,3002312.222222222
2023-01-19T00:00:00.000Z,1,26969.125,21.375,4969913.375
2023-01-20T00:00:00.000Z,7,27219.70588235294,88.0,4700636.94117647
2023-01-22T00:00:00.000Z,35,26976.733333333334,165.86666666666667,3362515.2
2023-01-22T00:00:00.000Z,0,27235.0,157.0,2858274.3333333335
2023-01-20T00:00:00.000Z,23,27131.666666666668,58.333333333333336,5372547.166666667
2023-01-21T00:00:00.000Z,20,27120.5625,146.0,3548470.3125
2023-01-20T00:00:00.000Z,17,27225.0,124.0,4741110.0
2023-01-20T00:00:00.000Z,40,26858.777777777777,194.94444444444446,4247653.555555556
2023-01-19T00:00:00.000Z,14,27203.333333333332,12.0,3989510.6666666665
2023-01-19T00:00:00.000Z,39,26938.555555555555,6.666666666666667,4773515.666666667
2023-01-19T00:00:00.000Z,30,26647.090909090908,4.636363636363637,5423095.2727272725
2023-01-22T00:00:00.000Z,20,27272.9375,127.25,2931896.9375
2023-01-20T00:00:00.000Z,8,27103.11111111111,106.55555555555556,4314057.333333333
2023-01-20T00:00:00.000Z,5,27154.363636363636,97.72727272727273,4639792.363636363
2023-01-21T00:00:00.000Z,41,26997.222222222223,146.0,3715244.3333333335
2023-01-22T00:00:00.000Z,15,27308.714285714286,182.92857142857142,2910230.0714285714
2023-01-21T00:00:00.000Z,7,27125.470588235294,141.05882352941177,2992873.0
2023-01-20T00:00:00.000Z,24,26703.555555555555,54.55555555555556,5643792.555555556
2023-01-22T00:00:00.000Z,36,27099.125,178.625,3154489.125
2023-01-22T00:00:00.000Z,29,26995.555555555555,141.77777777777777,3509643.222222222
2023-01-19T00:00:00.000Z,11,26990.714285714286,9.428571428571429,4320561.0
2023-01-19T00:00:00.000Z,36,26913.25,4.375,5125655.625
2023-01-22T00:00:00.000Z,39,26975.5,110.16666666666667,3391431.1666666665
2023-01-19T00:00:00.000Z,4,27155.375,51.0,4387608.75
2023-01-22T00:00:00.000Z,37,26990.0,156.4,3426246.6
2023-01-20T00:00:00.000Z,34,26743.85714285714,83.5,5061449.928571428
2023-01-21T00:00:00.000Z,19,27022.14285714286,167.21428571428572,3407042.6428571427
2023-01-21T00:00:00.000Z,25,27093.0,39.333333333333336,5469565.0
2023-01-21T00:00:00.000Z,43,26753.53846153846,168.23076923076923,4304732.230769231
2023-01-22T00:00:00.000Z,2,27167.8,181.8,2960502.4
2023-01-20T00:00:00.000Z,39,26921.166666666668,165.05555555555554,4394207.5
2023-01-19T00:00:00.000Z,26,26843.875,6.5,5186828.5625
