Kreis-Id,NDVI,Temperatur,Niederschlagsrate,Bestrahlungsstärke,Stadt
8115,0.3139706877817872,28413.75,157.125,13054033.0,"      Böblingen, Landkreis"
8115,0.3261541537470113,28058.25,3.125,13470492.375,"      Böblingen, Landkreis"
8115,0.0600621840910768,28232.625,416.25,6146683.625,"      Böblingen, Landkreis"
8115,0.3620434010477678,28762.375,4.125,15050115.875,"      Böblingen, Landkreis"
8115,0.4423592098866994,29154.125,5.375,19769028.5,"      Böblingen, Landkreis"
8115,0.0272078248037556,27918.375,492.625,1802458.625,"      Böblingen, Landkreis"
8115,0.4613952738233711,27631.875,1.875,6587814.125,"      Böblingen, Landkreis"
8115,0.0333518550572925,28217.125,387.125,1496626.5,"      Böblingen, Landkreis"
8115,0.23341068368314,27692.375,583.75,11613143.125,"      Böblingen, Landkreis"
8115,0.4358831822525362,28195.375,58.625,10388894.875,"      Böblingen, Landkreis"
8115,0.4025213852088491,28333.75,60.25,11657616.375,"      Böblingen, Landkreis"
8115,0.02062821656611,27752.25,692.75,4317280.0,"      Böblingen, Landkreis"
8115,0.5054605673172561,28062.75,26.75,13463372.0,"      Böblingen, Landkreis"
8115,0.010062887541505,27930.375,34.875,4082482.75,"      Böblingen, Landkreis"
8115,0.1760586918595156,27767.0,618.25,16380437.75,"      Böblingen, Landkreis"
8115,0.4544946507999517,28837.875,0.0,20980488.5,"      Böblingen, Landkreis"
8115,0.0217069784798056,28347.75,794.375,10781806.0,"      Böblingen, Landkreis"
8115,0.1388723201842043,27748.75,108.875,19563376.25,"      Böblingen, Landkreis"
8115,0.0871238493850213,27745.875,603.875,17565920.5,"      Böblingen, Landkreis"
8115,0.4351004024194936,27685.75,13.75,16613440.75,"      Böblingen, Landkreis"
8115,0.0418196086605203,28385.125,93.375,11419113.0,"      Böblingen, Landkreis"
8115,0.7166275781471517,28743.375,0.0,25661613.0,"      Böblingen, Landkreis"
8115,0.0266130818152676,28707.0,963.375,11861872.875,"      Böblingen, Landkreis"
8115,0.5386532964665179,28684.875,146.375,21525366.75,"      Böblingen, Landkreis"
8115,0.3870035012141166,28715.5,20.875,19423584.25,"      Böblingen, Landkreis"
8115,0.0001131092689964,28579.625,1702.125,15071251.75,"      Böblingen, Landkreis"
8115,0.6664083450197694,28904.125,0.75,24074987.5,"      Böblingen, Landkreis"
8115,0.0180239417858572,28314.25,55.5,10284340.625,"      Böblingen, Landkreis"
8115,0.2789161678835131,28507.625,78.625,13369956.25,"      Böblingen, Landkreis"
8115,0.437564051338762,28880.5,354.0,18814199.5,"      Böblingen, Landkreis"
8115,0.6138718615771809,28906.375,24.375,24538703.5,"      Böblingen, Landkreis"
8115,0.0485023001860957,28700.375,800.375,10283171.0,"      Böblingen, Landkreis"
8115,0.5763860129059505,28668.25,126.125,20170487.75,"      Böblingen, Landkreis"
8115,0.0200305165227479,28786.125,1834.875,11540433.25,"      Böblingen, Landkreis"
8115,0.1326839318954998,28891.875,40.75,18643682.75,"      Böblingen, Landkreis"
8115,0.2321948021173352,28774.875,607.625,18937082.75,"      Böblingen, Landkreis"
8115,0.063283029882113,29003.375,626.125,14906258.375,"      Böblingen, Landkreis"
8115,0.6580013922771182,29246.25,835.5,18920388.0,"      Böblingen, Landkreis"
8115,0.0858071920363698,28845.0,378.125,9134552.875,"      Böblingen, Landkreis"
8115,0.4737783491391832,28968.25,93.375,20240286.25,"      Böblingen, Landkreis"
8115,0.576562688619514,29053.125,6.625,21551987.25,"      Böblingen, Landkreis"
8115,0.1178028233519465,28615.125,43.625,20830345.5,"      Böblingen, Landkreis"
8115,0.5465705981705978,29298.625,5.625,22395531.75,"      Böblingen, Landkreis"
8115,0.1784879820388375,28788.25,646.375,14908836.0,"      Böblingen, Landkreis"
8115,0.2630796570831199,29540.75,55.125,23748881.75,"      Böblingen, Landkreis"
8115,0.6590518331521605,29737.125,2.0,22939135.25,"      Böblingen, Landkreis"
8115,0.6953525184421107,29678.0,1.0,26646461.75,"      Böblingen, Landkreis"
8115,0.4146596129903842,29295.875,441.875,19630638.5,"      Böblingen, Landkreis"
8115,0.18025380825223,28867.5,17.75,13650652.625,"      Böblingen, Landkreis"
8115,0.061405691754927,28756.625,360.375,12446259.25,"      Böblingen, Landkreis"
8115,0.0587597785589896,28855.25,238.75,12409395.375,"      Böblingen, Landkreis"
8115,0.0225485556702068,28351.625,544.625,9107931.75,"      Böblingen, Landkreis"
8115,0.3225386568683889,28609.125,153.75,8611512.75,"      Böblingen, Landkreis"
8115,0.1302963482849484,28565.625,79.25,10349977.5,"      Böblingen, Landkreis"
8115,0.0568144795974922,28587.25,217.125,4449925.0,"      Böblingen, Landkreis"
8115,0.2277779634722844,28791.375,203.25,7623139.75,"      Böblingen, Landkreis"
8115,0.2471290524976038,28385.375,145.5,7728479.625,"      Böblingen, Landkreis"
8115,0.2498852910383139,28470.0,0.0,6948428.875,"      Böblingen, Landkreis"
8115,0.6351007756657836,28491.375,4.75,9095926.375,"      Böblingen, Landkreis"
8115,-0.0021290866435214,28576.75,132.625,2314150.0,"      Böblingen, Landkreis"
8115,0.3020369178262261,28359.375,1.625,11971619.25,"      Böblingen, Landkreis"
8115,0.3265947931014971,28258.875,223.25,14102132.0,"      Böblingen, Landkreis"
8115,0.0121423383029933,28773.625,133.375,9205602.125,"      Böblingen, Landkreis"
8115,-0.0166081410024975,28703.0,180.0,5990407.25,"      Böblingen, Landkreis"
8115,0.4853685491163478,28799.5,994.125,6840727.25,"      Böblingen, Landkreis"
8115,0.0551834622766468,28187.875,72.625,6424042.875,"      Böblingen, Landkreis"
8115,0.2908860141155893,28561.125,356.75,7652838.75,"      Böblingen, Landkreis"
8115,0.6422716355116466,29354.5,0.0,18815476.25,"      Böblingen, Landkreis"
8115,0.5377187375318397,29375.625,707.0,18030645.75,"      Böblingen, Landkreis"
8115,0.014296741706537,29366.125,23.875,15876802.375,"      Böblingen, Landkreis"
8115,0.3630564744658786,28923.375,45.375,14001862.25,"      Böblingen, Landkreis"
8115,0.6440866171990155,28822.75,13.875,16304690.25,"      Böblingen, Landkreis"
8115,0.1223029816664908,28833.5,159.125,10014668.75,"      Böblingen, Landkreis"
8115,0.6593895244771313,29283.5,0.0,26935452.75,"      Böblingen, Landkreis"
8115,0.2128478967205598,29049.75,118.375,16956287.375,"      Böblingen, Landkreis"
8115,0.0809681678862321,29404.75,976.625,18799804.5,"      Böblingen, Landkreis"
8115,0.6522530205747704,29646.5,0.0,23987010.5,"      Böblingen, Landkreis"
8115,0.46314127425017,29726.625,133.75,21991819.75,"      Böblingen, Landkreis"
8115,0.3063367471544387,29553.25,77.25,17470197.0,"      Böblingen, Landkreis"
8115,0.6464298864876631,29477.5,0.0,24655756.75,"      Böblingen, Landkreis"
8115,0.2863522053453949,29177.5,104.875,18618129.25,"      Böblingen, Landkreis"
8115,0.0156980104249599,29398.625,721.5,17271978.125,"      Böblingen, Landkreis"
8115,0.1283899030252289,29314.75,69.375,20181271.0,"      Böblingen, Landkreis"
8115,0.3226507370058101,29001.0,0.625,16231753.25,"      Böblingen, Landkreis"
8115,0.6235375830935691,29594.625,20.5,19095588.25,"      Böblingen, Landkreis"
8115,0.6360538414981421,29469.375,0.0,20648174.5,"      Böblingen, Landkreis"
8115,0.020439381039398,29088.625,1577.0,5896612.625,"      Böblingen, Landkreis"
8115,0.5454059647782239,29285.25,0.0,22382827.75,"      Böblingen, Landkreis"
8115,0.5888651989058579,28937.25,37.875,20323937.25,"      Böblingen, Landkreis"
8115,0.1024714548132031,28428.5,0.0,8702550.0,"      Böblingen, Landkreis"
8115,0.567751139720481,28345.125,12.375,5194539.5,"      Böblingen, Landkreis"
8115,0.333354754989873,28178.125,4.0,8402473.125,"      Böblingen, Landkreis"
8115,0.1349000925399632,27898.5,1.375,7831944.75,"      Böblingen, Landkreis"
8115,0.2310913783418201,27938.75,1.25,7369510.875,"      Böblingen, Landkreis"
8115,0.2189090052941364,28075.75,7.75,5223683.5,"      Böblingen, Landkreis"
8115,0.0236290380951841,27812.75,304.75,2513828.75,"      Böblingen, Landkreis"
8115,0.0791013582387106,27862.25,943.875,3233467.5,"      Böblingen, Landkreis"
8115,0.6123101017885167,27409.125,0.875,3825738.125,"      Böblingen, Landkreis"
8115,0.5782577052395411,27256.125,0.0,5652277.625,"      Böblingen, Landkreis"
8115,0.0422069751626513,28073.25,2485.0,1547701.375,"      Böblingen, Landkreis"
8115,0.0324604424908915,27730.5,104.5,1521530.25,"      Böblingen, Landkreis"
8115,0.2412869731935031,27564.0,0.25,6754791.625,"      Böblingen, Landkreis"
8115,0.1013645411565865,27361.5,451.125,3874976.875,"      Böblingen, Landkreis"
8115,0.2545446221975697,28004.625,375.5,4797124.875,"      Böblingen, Landkreis"
8115,0.1781745882822974,28346.125,40.875,4884651.75,"      Böblingen, Landkreis"
8115,0.0039266358886951,27516.375,225.75,2341926.875,"      Böblingen, Landkreis"
8115,0.4142100650244935,27402.5,51.25,2497102.625,"      Böblingen, Landkreis"
8115,0.0076982778017856,27448.875,2.5,2600395.5,"      Böblingen, Landkreis"
8115,0.2639775268298375,27426.125,123.25,2433173.5,"      Böblingen, Landkreis"
8115,0.5892967480619041,27230.375,0.0,4770875.125,"      Böblingen, Landkreis"
8115,0.5071069686337162,27106.625,2.375,4560706.125,"      Böblingen, Landkreis"
8115,0.2271352222379212,27913.5,39.0,1711309.0,"      Böblingen, Landkreis"
8115,0.2741666251915596,27678.875,367.625,1971048.5,"      Böblingen, Landkreis"
8115,0.0415898131488499,28013.625,922.75,2373952.625,"      Böblingen, Landkreis"
8116,0.3364495274006888,27877.4,14.6,3756939.8,"      Esslingen, Landkreis"
8116,0.1259553749871048,27922.4,493.0,3459955.4,"      Esslingen, Landkreis"
8116,0.2979158734566961,26910.6,0.0,5307400.6,"      Esslingen, Landkreis"
8116,0.0855141985666319,27673.4,201.2,2232122.0,"      Esslingen, Landkreis"
8116,0.2953289789557686,26843.2,0.8,5297264.2,"      Esslingen, Landkreis"
8116,0.2528515177976971,27010.2,3.2,5231948.0,"      Esslingen, Landkreis"
8116,0.0636129928691126,27046.0,28.6,4864104.0,"      Esslingen, Landkreis"
8116,0.0838108984823362,26922.8,1.2,5265020.8,"      Esslingen, Landkreis"
8116,0.0769258519977283,27269.8,0.0,4795127.2,"      Esslingen, Landkreis"
8116,0.3266695376231194,27787.0,1.2,7396053.6,"      Esslingen, Landkreis"
8116,0.038955895437261,28052.4,83.4,5045851.0,"      Esslingen, Landkreis"
8116,0.0190409456771837,28265.2,481.2,2809792.0,"      Esslingen, Landkreis"
8116,0.0110595892657119,27957.4,48.2,3912545.8,"      Esslingen, Landkreis"
8116,0.0131318083858829,27785.6,1027.4,2933189.8,"      Esslingen, Landkreis"
8116,0.5315402132374143,28098.8,5.8,13525004.0,"      Esslingen, Landkreis"
8116,0.1972837604007091,28167.0,450.2,8815517.2,"      Esslingen, Landkreis"
8116,0.5065158667602052,27983.0,12.4,14195705.2,"      Esslingen, Landkreis"
8116,0.2540019944674145,28294.2,0.0,12819763.0,"      Esslingen, Landkreis"
8116,0.5270135246729771,28165.0,9.2,15871547.8,"      Esslingen, Landkreis"
8116,0.225333355956323,28489.2,109.2,13703734.6,"      Esslingen, Landkreis"
8116,0.0431183864706288,28388.6,153.6,9939917.0,"      Esslingen, Landkreis"
8116,0.1592075536824483,27788.6,553.2,15695120.4,"      Esslingen, Landkreis"
8116,0.4243282096438284,28873.2,0.0,20990276.8,"      Esslingen, Landkreis"
8116,0.0491647315488883,28397.0,980.4,9184090.0,"      Esslingen, Landkreis"
8116,0.0335715949213639,28246.4,417.6,5966479.6,"      Esslingen, Landkreis"
8116,0.5669199929438204,28831.0,0.2,15492737.8,"      Esslingen, Landkreis"
8116,0.4083303762188534,29194.8,0.0,20149134.4,"      Esslingen, Landkreis"
8116,0.2790967811631106,28069.8,0.2,12521342.8,"      Esslingen, Landkreis"
8116,0.1537206089243485,28065.0,491.8,7876028.8,"      Esslingen, Landkreis"
8116,0.4489749127143769,28230.4,15.0,7547045.4,"      Esslingen, Landkreis"
8116,0.1848755535198958,27896.2,122.4,6445639.0,"      Esslingen, Landkreis"
8116,0.115023783394487,28280.2,355.4,1533236.4,"      Esslingen, Landkreis"
8116,0.4328403178005537,27626.0,0.0,6755518.2,"      Esslingen, Landkreis"
8116,0.0107721904024179,27969.6,445.8,2029469.0,"      Esslingen, Landkreis"
8116,0.4020813879310945,27982.8,33.8,7193245.4,"      Esslingen, Landkreis"
8116,0.1078824618928282,27957.6,71.8,3817190.8,"      Esslingen, Landkreis"
8116,0.032943645246116,27952.6,18.0,3456154.6,"      Esslingen, Landkreis"
8116,0.1702811934690937,28345.0,98.0,11119606.6,"      Esslingen, Landkreis"
8116,0.0501570283085274,27738.0,407.8,12677312.2,"      Esslingen, Landkreis"
8116,0.3435090383169143,28209.6,43.0,10650842.8,"      Esslingen, Landkreis"
8116,0.061303132352745,27741.2,23.4,7347617.2,"      Esslingen, Landkreis"
8116,0.0211121374808926,27859.8,206.8,4693987.0,"      Esslingen, Landkreis"
8116,0.0030099786246473,27762.0,6.8,5284564.4,"      Esslingen, Landkreis"
8116,0.4638232664032345,27860.2,15.6,11477260.8,"      Esslingen, Landkreis"
8116,0.1026736097173243,27762.4,123.6,19730606.0,"      Esslingen, Landkreis"
8116,0.1868631116059137,27771.2,409.0,17776593.2,"      Esslingen, Landkreis"
8116,0.2285212620644545,27694.4,43.2,15004978.8,"      Esslingen, Landkreis"
8116,0.1606976570450739,28610.2,1944.4,14838121.0,"      Esslingen, Landkreis"
8116,0.5561564342306268,28711.8,73.2,20692076.8,"      Esslingen, Landkreis"
8116,0.3081316678127395,28694.4,14.0,19306034.0,"      Esslingen, Landkreis"
8116,0.000246606932271,28404.4,104.6,9711456.8,"      Esslingen, Landkreis"
8116,0.1321061285847637,28748.0,691.8,12575492.8,"      Esslingen, Landkreis"
8116,0.6977033719320109,28704.8,0.0,25464192.8,"      Esslingen, Landkreis"
8116,0.519537399565618,28720.6,127.2,20662098.4,"      Esslingen, Landkreis"
8116,0.6073655177249981,28959.0,21.4,24709517.6,"      Esslingen, Landkreis"
8116,0.5131969944800537,28899.6,202.4,18897454.8,"      Esslingen, Landkreis"
8116,0.0047544274866666,28757.6,574.2,11590487.0,"      Esslingen, Landkreis"
8116,0.2605113525736267,28916.4,24.6,18923274.0,"      Esslingen, Landkreis"
8116,0.0896659725927324,28813.4,529.2,18534036.0,"      Esslingen, Landkreis"
8116,0.1892961798719538,28814.2,1411.4,10879347.8,"      Esslingen, Landkreis"
8116,0.0896550463723104,29030.4,454.0,15351312.2,"      Esslingen, Landkreis"
8116,0.6143418683991689,29334.2,517.8,20340020.4,"      Esslingen, Landkreis"
8116,0.0405315976140175,28874.6,368.6,8884421.4,"      Esslingen, Landkreis"
8116,0.6484166892762697,29775.6,2.6,23301487.2,"      Esslingen, Landkreis"
8116,0.5850400480237541,29332.0,6.4,22223961.2,"      Esslingen, Landkreis"
8116,0.0814230460887631,29543.2,405.6,23170287.6,"      Esslingen, Landkreis"
8116,0.1554729511467965,28833.4,514.6,15823521.2,"      Esslingen, Landkreis"
8116,0.6152920639983818,29095.2,12.6,20643856.4,"      Esslingen, Landkreis"
8116,0.4733537159611865,29007.0,143.2,18321691.6,"      Esslingen, Landkreis"
8116,0.3672598844188422,28649.2,32.6,20852471.2,"      Esslingen, Landkreis"
8116,0.6917838973717632,29673.2,0.8,26625188.0,"      Esslingen, Landkreis"
8116,0.0975683150647934,29312.4,569.0,17833227.4,"      Esslingen, Landkreis"
8116,0.4605091839382721,28862.4,46.6,11199480.0,"      Esslingen, Landkreis"
8116,0.0172912110329876,28878.8,172.0,11798550.0,"      Esslingen, Landkreis"
8116,0.0058091116898941,28778.2,394.4,12551321.8,"      Esslingen, Landkreis"
8116,0.2700135361548181,28562.2,3.0,14966557.0,"      Esslingen, Landkreis"
8116,0.0402059434584585,28341.0,43.4,9106246.0,"      Esslingen, Landkreis"
8116,0.6751894091898981,28938.2,1.6,24170946.8,"      Esslingen, Landkreis"
8116,0.0394194360124393,29376.2,5.8,15326997.8,"      Esslingen, Landkreis"
8116,0.5302769204659769,29437.8,636.2,18415414.0,"      Esslingen, Landkreis"
8116,0.6727484526934121,29376.0,0.0,18936603.2,"      Esslingen, Landkreis"
8116,0.650112224674906,28470.0,0.0,8679570.6,"      Esslingen, Landkreis"
8116,0.1582190198613907,28512.6,0.0,6351445.8,"      Esslingen, Landkreis"
8116,-0.0084850434496664,28642.8,294.2,2012086.6,"      Esslingen, Landkreis"
8116,0.3293744184778766,28376.8,3.0,11268488.4,"      Esslingen, Landkreis"
8116,-0.0048197136288755,28735.6,310.8,5793611.4,"      Esslingen, Landkreis"
8116,0.3911252660288356,28281.2,187.2,13874766.4,"      Esslingen, Landkreis"
8116,0.1005655428024195,28807.2,197.0,9227884.2,"      Esslingen, Landkreis"
8116,0.6784352916225038,28795.4,0.0,16449311.2,"      Esslingen, Landkreis"
8116,0.3070258631422114,28887.6,116.0,10443525.0,"      Esslingen, Landkreis"
8116,0.2888724243075501,28955.4,12.0,14287667.4,"      Esslingen, Landkreis"
8116,0.0717611011832353,28223.4,124.2,5664449.8,"      Esslingen, Landkreis"
8116,0.5368091458150854,28835.2,760.4,7082304.8,"      Esslingen, Landkreis"
8116,0.1046588793973945,28633.0,203.4,7696905.6,"      Esslingen, Landkreis"
8116,0.0353944677193881,28615.2,52.0,10404620.4,"      Esslingen, Landkreis"
8116,0.4539492045031666,28618.2,199.0,8451736.4,"      Esslingen, Landkreis"
8116,0.0514260501526151,28374.6,471.6,9241764.2,"      Esslingen, Landkreis"
8116,0.0989881497172906,28655.6,169.0,4134008.0,"      Esslingen, Landkreis"
8116,0.3013792192931769,28402.0,149.6,7679402.6,"      Esslingen, Landkreis"
8116,0.3255993393602043,28803.0,81.4,7971924.2,"      Esslingen, Landkreis"
8116,0.6873258529804459,29279.4,0.0,27100373.2,"      Esslingen, Landkreis"
8116,0.2302880578357906,29481.0,587.6,20083800.0,"      Esslingen, Landkreis"
8116,0.1880840172861522,29078.6,92.0,16578306.0,"      Esslingen, Landkreis"
8116,0.678783567588137,29537.0,0.2,24556906.4,"      Esslingen, Landkreis"
8116,0.0011057612002699,29440.6,392.6,18255081.2,"      Esslingen, Landkreis"
8116,0.1260460349177105,29195.0,104.8,17555960.8,"      Esslingen, Landkreis"
8116,0.3371920571787477,29349.6,73.0,20171565.2,"      Esslingen, Landkreis"
8116,0.5557060558637019,28985.4,133.8,19573776.4,"      Esslingen, Landkreis"
8116,0.6164403938617931,29336.2,0.0,22543220.0,"      Esslingen, Landkreis"
8116,0.0117946364683884,29114.0,1802.6,5251025.0,"      Esslingen, Landkreis"
8116,0.5645246712503327,29617.0,85.0,17447643.6,"      Esslingen, Landkreis"
8116,0.6823905161817045,29666.6,0.0,24089062.0,"      Esslingen, Landkreis"
8116,0.5558754625280687,29766.2,130.8,21959525.6,"      Esslingen, Landkreis"
8116,0.6542246224131769,29645.4,8.6,18949102.8,"      Esslingen, Landkreis"
8116,0.269643874395181,29027.4,0.0,15442048.0,"      Esslingen, Landkreis"
8116,0.6725268550110322,29467.0,0.0,20885522.4,"      Esslingen, Landkreis"
8116,0.2030586685048721,28454.6,0.2,8641229.2,"      Esslingen, Landkreis"
8116,0.5973532827704701,27935.0,1.8,7166741.2,"      Esslingen, Landkreis"
8116,0.5321380033440173,28423.6,13.4,5030993.2,"      Esslingen, Landkreis"
8116,0.6067945335094425,28244.2,3.6,8590770.0,"      Esslingen, Landkreis"
8116,0.5247711948175137,27902.0,0.0,7168594.6,"      Esslingen, Landkreis"
8116,0.2050278344805243,28147.2,10.6,5028563.8,"      Esslingen, Landkreis"
8116,0.1518025951252424,27845.6,361.8,2596266.2,"      Esslingen, Landkreis"
8116,0.0114746370895318,27899.6,933.4,3258770.0,"      Esslingen, Landkreis"
8116,0.571418806948043,27479.2,1.2,3616616.4,"      Esslingen, Landkreis"
8116,0.6120802344546828,27305.4,0.0,5592001.6,"      Esslingen, Landkreis"
8116,0.4542740172657737,27555.4,0.0,6663227.0,"      Esslingen, Landkreis"
8116,0.086786909560414,27752.2,99.2,1732470.6,"      Esslingen, Landkreis"
8116,0.1032576962783745,28133.2,2232.6,1732536.2,"      Esslingen, Landkreis"
8116,0.2018161541825708,27407.8,447.8,3905175.0,"      Esslingen, Landkreis"
8116,0.1955565099143018,28049.0,459.4,4889591.0,"      Esslingen, Landkreis"
8116,0.1559772830177664,28319.0,31.6,4876429.6,"      Esslingen, Landkreis"
8116,0.0146784790373123,27507.4,1.8,2300085.4,"      Esslingen, Landkreis"
8116,0.0162159509355062,27568.8,168.8,2277018.4,"      Esslingen, Landkreis"
8116,0.3517285777539349,27461.6,85.0,2261849.2,"      Esslingen, Landkreis"
8116,0.0108024045793384,28058.8,864.2,2178255.2,"      Esslingen, Landkreis"
8116,0.2376577046504306,27974.4,83.8,1820152.0,"      Esslingen, Landkreis"
8116,0.0502399773445061,27706.6,336.6,2282277.6,"      Esslingen, Landkreis"
8116,0.5520069467767321,27246.4,0.0,4806449.4,"      Esslingen, Landkreis"
8116,0.5120581868892031,27180.2,1.8,4923064.0,"      Esslingen, Landkreis"
8116,0.1105627058975898,27436.0,144.4,2664251.2,"      Esslingen, Landkreis"
8117,0.3131285810791088,27813.625,37.875,3632276.625,"      Göppingen, Landkreis"
8117,0.1395669173547901,27864.375,514.125,3175113.75,"      Göppingen, Landkreis"
8117,0.0606409671232788,27628.25,229.25,2270492.5,"      Göppingen, Landkreis"
8117,0.3591661254288107,26822.875,0.0,5302376.5,"      Göppingen, Landkreis"
8117,0.3839118221852539,26861.5,0.0,5306248.125,"      Göppingen, Landkreis"
8117,0.2847915467850597,26949.625,3.625,5161897.25,"      Göppingen, Landkreis"
8117,0.3423720002251954,27738.125,2.375,6867227.125,"      Göppingen, Landkreis"
8117,0.0157338229554993,28218.25,540.625,2578480.0,"      Göppingen, Landkreis"
8117,0.0375255100056177,28004.875,63.0,4928082.125,"      Göppingen, Landkreis"
8117,0.0077693678287992,27888.625,36.5,4021040.25,"      Göppingen, Landkreis"
8117,0.0088678235356929,27741.375,1132.25,2421182.75,"      Göppingen, Landkreis"
8117,0.5863120077894474,28014.0,4.75,13577740.875,"      Göppingen, Landkreis"
8117,0.0572504177667672,27196.625,0.0,4922589.375,"      Göppingen, Landkreis"
8117,0.0573576222505367,26738.75,2.375,5146639.625,"      Göppingen, Landkreis"
8117,0.0348025130812874,27004.125,37.875,4842376.625,"      Göppingen, Landkreis"
8117,0.008568453913944,27920.875,503.375,2230855.625,"      Göppingen, Landkreis"
8117,0.5015116820541745,27619.5,0.0,6852146.25,"      Göppingen, Landkreis"
8117,0.0570286390876062,28230.5,421.25,1771328.0,"      Göppingen, Landkreis"
8117,0.3591773357115814,27948.125,24.75,6928572.125,"      Göppingen, Landkreis"
8117,0.0990498359924009,27903.625,51.25,3544761.375,"      Göppingen, Landkreis"
8117,0.0403759240265268,27901.5,9.25,3415685.375,"      Göppingen, Landkreis"
8117,-0.0007649439424933,27704.375,10.125,5101149.5,"      Göppingen, Landkreis"
8117,0.4309645700229571,27800.5,13.625,11553059.75,"      Göppingen, Landkreis"
8117,0.0198903587261583,27819.375,190.75,5309070.875,"      Göppingen, Landkreis"
8117,0.0457042082241369,27652.25,23.875,6176943.0,"      Göppingen, Landkreis"
8117,0.6369467494612244,28793.875,1.75,15755394.875,"      Göppingen, Landkreis"
8117,0.1951587915946654,27996.0,1.75,11457974.25,"      Göppingen, Landkreis"
8117,0.5137814041227666,29185.125,0.0,20297175.5,"      Göppingen, Landkreis"
8117,0.1383146269260756,28172.875,532.25,6238935.75,"      Göppingen, Landkreis"
8117,0.5414340275586307,27946.5,12.625,14517091.875,"      Göppingen, Landkreis"
8117,0.2047085532997801,28240.0,0.0,12127048.375,"      Göppingen, Landkreis"
8117,0.07268077862747,28098.75,648.0,8726448.125,"      Göppingen, Landkreis"
8117,0.1946597957049309,28042.625,522.125,8253436.0,"      Göppingen, Landkreis"
8117,0.5068435386146863,28195.875,1.875,7925443.75,"      Göppingen, Landkreis"
8117,0.1981681342863117,27846.0,147.375,6241425.0,"      Göppingen, Landkreis"
8117,0.1903001124930626,28155.0,41.625,11015550.375,"      Göppingen, Landkreis"
8117,0.0513305805227293,28265.5,125.875,11088032.25,"      Göppingen, Landkreis"
8117,0.0191787854600968,27664.0,596.75,13346203.125,"      Göppingen, Landkreis"
8117,0.2134210121985796,28451.125,97.5,14484133.0,"      Göppingen, Landkreis"
8117,0.5277048734179167,28092.625,1.25,15322652.5,"      Göppingen, Landkreis"
8117,0.0248228096488607,28293.875,133.75,9535094.5,"      Göppingen, Landkreis"
8117,0.2102632044452868,27719.5,698.625,15248694.0,"      Göppingen, Landkreis"
8117,0.1261038443955312,28321.375,1216.5,8141105.625,"      Göppingen, Landkreis"
8117,0.5606055691830495,28847.375,0.0,20909685.5,"      Göppingen, Landkreis"
8117,0.1225833671345999,27707.125,462.0,17976635.5,"      Göppingen, Landkreis"
8117,0.1137457875909626,27682.5,165.5,19429098.75,"      Göppingen, Landkreis"
8117,0.1107460892719329,27626.5,56.75,14272439.5,"      Göppingen, Landkreis"
8117,0.6114399134203514,28618.5,16.625,19564909.5,"      Göppingen, Landkreis"
8117,0.267745999945979,28578.625,2265.75,15794665.5,"      Göppingen, Landkreis"
