date,feature_index,band_unnamed
2023-01-01T00:00:00.000Z,20,0.233460363890812
2023-01-01T00:00:00.000Z,19,0.2592986905310854
2023-01-19T00:00:00.000Z,20,0.1293250605598608
2023-01-24T00:00:00.000Z,20,0.0071865716680155
2023-01-24T00:00:00.000Z,18,-0.0015688916735966
2023-01-21T00:00:00.000Z,20,0.0652656235554463
2023-01-26T00:00:00.000Z,20,0.0134295196400693
2023-01-26T00:00:00.000Z,17,0.0132792117362893
2023-01-19T00:00:00.000Z,18,0.2734989359256298
2023-01-21T00:00:00.000Z,17,0.0753169009014885
2023-01-24T00:00:00.000Z,17,0.0027444322751028
2023-01-19T00:00:00.000Z,17,0.1342937251587568
2023-02-03T00:00:00.000Z,18,0.0093321442423708
2023-01-31T00:00:00.000Z,20,0.0320975966052493
2023-01-31T00:00:00.000Z,17,0.0042258474673393
2023-01-29T00:00:00.000Z,15,0.0834023583895222
2023-02-03T00:00:00.000Z,15,0.009793957666568
2023-02-03T00:00:00.000Z,20,0.0048323213317607
2023-01-29T00:00:00.000Z,20,0.0798371226277721
2023-01-29T00:00:00.000Z,17,0.0751389281858398
2023-01-29T00:00:00.000Z,18,0.0719201328275096
2023-02-03T00:00:00.000Z,17,0.0014754069720662
2023-01-01T00:00:00.000Z,23,0.3019563959855666
2023-01-01T00:00:00.000Z,15,0.2478359317373591
2023-01-01T00:00:00.000Z,22,0.3272109272281301
2023-01-01T00:00:00.000Z,16,0.3316698570036714
2023-01-09T00:00:00.000Z,14,0.1549362733312397
2023-01-04T00:00:00.000Z,16,0.0312601958892632
2023-01-09T00:00:00.000Z,16,0.3088211335125512
2023-01-04T00:00:00.000Z,15,0.026784948470454
2023-01-04T00:00:00.000Z,14,0.0324350766405834
2023-01-09T00:00:00.000Z,15,0.1246430253277344
2023-01-29T00:00:00.000Z,14,0.0921949018332723
2023-02-03T00:00:00.000Z,14,0.0041577834331784
2023-01-31T00:00:00.000Z,15,0.2040380853160262
2023-02-03T00:00:00.000Z,16,0.0068586586275268
2023-01-31T00:00:00.000Z,23,0.1550485554639536
2023-01-29T00:00:00.000Z,23,0.075026665184999
2023-02-03T00:00:00.000Z,23,0.0186322743729
2023-01-31T00:00:00.000Z,14,0.3522198653739432
2023-01-29T00:00:00.000Z,16,0.1039251275163293
2023-01-01T00:00:00.000Z,4,0.2688480146036387
2023-01-01T00:00:00.000Z,12,0.2877469981009961
2023-01-01T00:00:00.000Z,7,0.2808782179810237
2023-01-01T00:00:00.000Z,5,0.298825612856282
2023-01-01T00:00:00.000Z,9,0.3360005079278226
2023-01-31T00:00:00.000Z,4,0.0995839764616242
